instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,stick_length_without,stick_length_with,condition,material_grade,maker_name,authentication_score,weight,stick_shape
104533,1584,Cello Bow,,2023,Tarisio,"Stamped, ""Rudolf Neudörfer."" | Round stick. Silver mounted. | Stick: 69.8/71.5cm | Weight: 80.0 grams",,,,69.8,71.5,0,1.0,"Neudorfer, Rudolf",3,80.0,round
130870,1584,Bow,,2025,Tarisio,"Stamped, ""Rudolf Neudörfer."" | Round stick. Silver mounted. | Stick: Length of stick with button: 68.5 cm. Length of stick without button: 66.5 cm. | Weight: 134.0 grams",,,,66.5,68.5,0,1.0,"Neudorfer, Rudolf",3,134.0,round
12432,1587,Violin Bow,,2007,Tarisio,"Stamped, ""S. E. Bristow."" | Gold mounted. | Weight: 63.5 grams with gold and imitation whalebone",,,,,,0,2.2,"Bristow, Stephen",3,63.5,
69138,1587,Violin Bow,,2015,Tarisio,"Stamped, ""S. E. Bristow."" | Round stick. Silver mounted. | Weight: 62.0 grams",,,,,,0,1.0,"Bristow, Stephen",3,62.0,round
19337,1587,Violin Bow,,2009,Tarisio,"Stamped, ""J. S. Rameau."" | Open-trench mammoth-ivory frog and button. | Weight: 55.5 grams",,,,,,0,0.85,"Bristow, Stephen",2,55.5,
83647,1587,Violin Bow,,2018,Tarisio,"Stamped, ""S. E. Bristow"" and to the lower facet ""England."" | Round stick. Engraved gold mounted. | Stick: 73.1 cm / 74.5 cm | Weight: 62.0 grams",,,,73.1,74.5,0,2.0,"Bristow, Stephen",3,62.0,round
124459,1587,Violin Bow,,2025,Tarisio,"Stamped, ""S. E. Bristow"" and to the lower facet, ""England."" | Round stick. Silver mounted. | Stick: 73.1 / 74.6 cm | Weight: 62.0 grams",,,,73.1,74.6,0,1.0,"Bristow, Stephen",3,62.0,round
9654,1587,Violin Bow,,2006 ; 2019,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Round stick. Gold mounted. | Stick: 72.8 cm / 74.3 cm | Weight: 56.5 grams",,,,72.8,74.3,0,2.0,"Bristow, Stephen",2,56.5,round
127763,1587,Violin Bow,,2025,Tarisio,"Stamped, ""S. E. Bristow"" and to the lower facet, ""England."" | Octagonal stick. Gold mounted. | Stick: 72.8 / 74.2 cm | Weight: 64.0 grams",,,,72.8,74.2,0,2.0,"Bristow, Stephen",3,64.0,octagonal
24083,1587,Violin Bow,,2011,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. | Weight: 58.0 grams",,,,,,0,1.0,"Bristow, Stephen",2,58.0,
33413,1587,Cello Bow,,,,"Stamped, ""S. E. Bristow, England."" | Silver mounted. | Weight: 77.0 grams",,,,,,0,1.0,"Bristow, Stephen",3,77.0,
107321,1587,Violin Bow,,2023,Tarisio,"Stamped, ""J. S. Rameau."" | Octagonal stick. Gold mounted. | Stick: 73.1 / 74.7 cm | Weight: 61.5 grams",,,,73.1,74.7,0,2.0,"Bristow, Stephen",2,61.5,octagonal
3226,1588,Viola Bow,,,,Sold with its original open trench ivory frog and a modern silver and ebony frog made for the stick. | Weight: 60.0 grams,,,,,,0,1.75,"Dodd, Stephen H.",0,60.0,
72136,1590,Viola Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Gold and tortoiseshell mounted. Round stick. | Weight: 71.5 grams",,,,,,0,3.0,"Allen, Samuel",2,71.5,round
127238,1590,Bow,,2025,Tarisio,"Stamped, ""S. Allen"". | Round stick. Clip-in style ebony frog with screw mechanism to upper facet of handle. Silver ring in front of frog engraved ""from G. L. B"". Silver ring missing behind frog. | Stick: Length of stick: 96.1 cm | Weight: 148.0 grams",,,,,,1,1.0,"Allen, Samuel",3,148.0,round
24091,1590,Violin Bow,,2011 ; 2018,Tarisio ; Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Weight: 58.5 grams",,,,,,0,1.0,"Allen, Samuel",2,58.5,octagonal
104034,1590,Bow,,2022,Tarisio,"Stamped, ""S. Allen."" | Round stick. Silver mounted. The ferrule possibly later. | Stick: Length of stick without button: 67.4 cm. Length of stick with button: 70.0 cm. | Weight: 165.0 grams",,,,67.4,70.0,1,1.0,"Allen, Samuel",3,165.0,round
74575,1590,Violin Bow,,2016,Tarisio,"Stamped, ""S. Allen."" | Octagonal stick. Silver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Allen, Samuel",3,60.0,octagonal
77870,1590,Violin Bow,,2017,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Octagonal stick. Silver mounted. | Weight: 58.5 grams",,,,,,0,1.0,"Allen, Samuel",2,58.5,octagonal
64769,1592,Violin Bow,,2017,Tarisio,"Stamped, ""Samuel Kolstein."" | Round stick. Silver mounted. | Weight: 58.0 grams",,,,,,0,1.0,"Kolstein, Samuel",3,58.0,round
64556,1592,Viola Bow,,2013,Tarisio,"Stamped, ""Samuel Kolstein."" | Silver mounted. | Weight: 72.0 grams",,,,,,0,1.0,"Kolstein, Samuel",3,72.0,
105410,1592,Viola Bow,,2023,Tarisio,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Silver mounted. | Stick: 73.1 / 74.6 cm | Weight: 69.0 grams",,,,73.1,74.6,0,1.0,"Kolstein, Samuel",3,69.0,octagonal
124658,1592,Viola Bow,,2025,Tarisio,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Silver mounted. | Stick: 74.0 / 75.5 cm | Weight: 68.5 grams",,,,74.0,75.5,0,1.0,"Kolstein, Samuel",3,68.5,octagonal
64555,1592,Violin Bow,,2013,Tarisio,"Stamped, ""Samuel Kolstein."" | Gold and mother of pearl mounted. | Weight: 66.0 grams",,,,,,0,2.2,"Kolstein, Samuel",3,66.0,
10805,1592,Cello Bow,,2007,Tarisio,"Stamped, ""S. Kolstein & Son, NY."" | Silver mounted. Broken in mid-stick and unrepaired. | Weight: 132.0 grams with no hair",,,,,,2,1.0,"Kolstein, Samuel",3,132.0,
62370,1592,Cello Bow,,2013,Tarisio,"Stamped, ""S. Kolstein & Son, NY."" | Silver mounted. | Weight: 82.0 grams",,,,,,0,1.0,"Kolstein, Samuel",3,82.0,
72155,1592,Cello Bow,,,,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Silver mounted. | Weight: 79 grams",,,,,,0,1.0,"Kolstein, Samuel",3,,octagonal
72153,1592,Cello Bow,,2015,Tarisio,"Stamped, ""Samuel Kolstein."" | Round stick. Gold and Lignum Vitae mounted. | Weight: 82.5 grams",,,,,,0,2.0,"Kolstein, Samuel",3,82.5,round
82255,1592,Cello Bow,,2017,Tarisio,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Gold and Lignum Vitae mounted. | Weight: 86.5 grams",,,,,,0,2.0,"Kolstein, Samuel",3,86.5,octagonal
83326,1592,Cello Bow,,2018,Tarisio,"Stamped, ""Samuel Kolstein NY"" and to the lower facet, ""1038."" | Octagonal stick. Silver mounted. | Weight: 82.0 grams",,,,,,0,1.0,"Kolstein, Samuel",3,82.0,octagonal
83329,1592,Cello Bow,,2018,Tarisio,"Stamped, ""Samuel Kolstein N. Y."" | Octagonal stick. Silver mounted. | Weight: 98.5 grams",,,,,,0,1.0,"Kolstein, Samuel",3,98.5,octagonal
83330,1592,Cello Bow,,2018,Tarisio,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Gold mounted. | Weight: 88.5 grams",,,,,,0,2.0,"Kolstein, Samuel",3,88.5,octagonal
83331,1592,Cello Bow,,2018,Tarisio,"Stamped, ""Samuel Kolstein"" and to the lower facet, ""1036."" | Octagonal stick. Silver mounted. | Stick: 71.1 cm / 73.1 cm | Weight: 91.0 grams",,,,71.1,73.1,0,1.0,"Kolstein, Samuel",3,91.0,octagonal
83332,1592,Cello Bow,,2018,Tarisio,"Stamped, ""Samuel Kolstein N. Y."" and to the lower facet, ""1088."" | Octagonal stick. Silver mounted. Pinocchio button. | Weight: 103.5 grams",,,,,,0,1.0,"Kolstein, Samuel",3,103.5,octagonal
99454,1592,Cello Bow,,2022,Tarisio,"Stamped, ""Samuel Kolstein."" | Octagonal stick. Gold mounted. Mother of pearl frog. | Stick: 70.3 / 72.0 cm | Weight: 103.5 grams",,,,70.3,72.0,0,2.2,"Kolstein, Samuel",3,103.5,octagonal
19782,1598,Violin Bow,,2010,Tarisio,"Stamped, ""Siegfried Finkel."" | Silver mounted. | Weight: 64.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,64.0,
33131,1598,Violin Bow,,2012,Tarisio,"Stamped, ""Siegfried Finkel."" | Silver mounted. | Weight: 61.5 grams",,,,,,0,1.0,"Finkel, Siegfried",3,61.5,
63095,1598,Violin Bow,,2013,Tarisio,"Stamped, ""Siegfried Finkel"" & ""Swiss made."" | Silver mounted. | Weight: 64.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,64.0,
21742,1598,Violin Bow,,2010,Tarisio,"Stamped, ""Seigfried Finkel"" and ""Swiss made."" | Silver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,60.0,
67491,1598,Violin Bow,,2014,Tarisio,"Stamped, ""Siegfried Finkel."" | Silver mounted. Octagonal stick. | Weight: 62.5 grams",,,,,,0,1.0,"Finkel, Siegfried",3,62.5,octagonal
127526,1598,Violin Bow,,2025,Tarisio,"Stamped, ""Siegfried Finkel."" | Octagonal stick. Silver mounted. | Stick: Length of stick with button: 74.3 cm Length of stick without button: 72.8 cm | Weight: 61.5 grams",,,,72.8,74.3,0,1.0,"Finkel, Siegfried",3,61.5,octagonal
78096,1598,Violin Bow,,2017,Tarisio,"Stamped, ""S. Finkel."" | Gold and tortoiseshell mounted. Round stick. | Weight: 63.5 grams",,,,,,0,3.0,"Finkel, Siegfried",3,63.5,round
129781,1598,Violin Bow,,2025,Tarisio,"Stamped, ""Siegfried Finkel"" and, ""Swiss Made."" | Octagonal stick. Silver mounted. | Stick: 72.7 / 74.1 cm | Weight: 60.5 grams",,,,72.7,74.1,0,1.0,"Finkel, Siegfried",3,60.5,octagonal
83284,1598,Violin Bow,,2018,Tarisio,"Stamped, ""Siegfried Finkel."" | Octagonal stick. Silver mounted. | Weight: 62.5 grams",,,,,,0,1.0,"Finkel, Siegfried",3,62.5,octagonal
18831,1598,Viola Bow,,2009,Tarisio,"Stamped, ""S. Finkel."" | Silver mounted. | Weight: 69.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,69.0,
68788,1598,Violin Bow,,2014,Tarisio,"Stamped, ""S. Finkel."" | Silver mounted. Octagonal stick. | Weight: 59.5 grams",,,,,,0,1.0,"Finkel, Siegfried",3,59.5,octagonal
64124,1598,Viola Bow,,2013,Tarisio,"Stamped, ""Siegfried Finkel."" | Silver mounted. | Weight: 69.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,69.0,
94488,1598,Viola Bow,,2020,Tarisio,"Stamped, ""S. Finkel."" | Round stick. Gold mounted. | Weight: 69.5 grams",,,,,,0,2.0,"Finkel, Siegfried",3,69.5,round
22695,1598,Viola Bow,,2010,Tarisio,"Stamped, ""Siegfried Finkel."" | Silver mounted. | Weight: 67.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,67.0,
123874,1598,Viola Bow,,2024,Tarisio,"Stamped, ""S. Finkel."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.5 cm. Length of stick without button: 73.0 cm. | Weight: 73.0 grams",,,,73.0,74.5,0,1.0,"Finkel, Siegfried",3,73.0,round
103269,1598,Viola Bow,,2022,Tarisio,"Stamped, ""***S. Finkel***."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 73.1 cm Length of stick with button: 74.7 cm | Weight: 71.0 grams",,,,73.1,74.7,0,1.0,"Finkel, Siegfried",3,71.0,octagonal
21868,1598,Cello Bow,,2013,Tarisio,"Stamped, ""S. Finkel."" | Octagonal stick. Silver mounted. | Weight: 80.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,80.0,octagonal
21900,1598,Cello Bow,,2010,Tarisio,"Stamped, ""J. S. Finkel."" | Gold mounted. | Weight: 80.0 grams",,,,,,0,2.0,"Finkel, Siegfried",3,80.0,
22239,1598,Cello Bow,,2010,Tarisio,"Stamped, ""Siegfried Finkel"" and ""Swiss Made."" | Silver mounted. | Weight: 81.0 grams",,,,,,0,1.0,"Finkel, Siegfried",3,81.0,
122899,1598,Cello Bow,,2025,Tarisio,"Stamped, ""S. Finkel."" | Octagonal stick. Gold mounted. | Stick: Length of stick with button: 71.6 cm Length of stick without button: 69.9 cm | Weight: 78.0 grams",,,,69.9,71.6,0,2.0,"Finkel, Siegfried",3,78.0,octagonal
83131,1598,Cello Bow,,2018 ; 2021,Tarisio ; Tarisio,"Stamped, ""S. Finkel"" and ""Swiss made."" | Octagonal stick. Silver mounted. | Stick: 69.8 cm / 71.5 cm | Weight: 79.5 grams",,,,69.8,71.5,0,1.0,"Finkel, Siegfried",3,79.5,octagonal
68111,1598,Cello Bow,,2014,Tarisio,"Stamped, ""Siegfried Finkel"" and ""Swiss Made."" | Round stick. Silver mounted. | Weight: 80.5 grams",,,,,,0,1.0,"Finkel, Siegfried",3,80.5,round
86536,1599,Violin Bow,,2019,Tarisio,"Stamped, ""Silvestre & Maucotel à Paris."" | Round stick. Silver mounted. | Weight: 65.5 grams",,,,,,0,1.0,Silvestre & Maucotel,3,65.5,round
14561,1603,Violin Bow,,2008 ; 2019,Tarisio ; Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: 73.1 / 74.5 cm | Weight: 61.0 grams",,,,73.1,74.5,0,1.0,"Thomachot, Stephane",3,61.0,round
17750,1603,Violin Bow,,2009,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Silver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Thomachot, Stephane",3,60.0,
18407,1603,Violin Bow,,2009,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Silver mounted. | Weight: 60.5 grams",,,,,,0,1.0,"Thomachot, Stephane",3,60.5,
9000,1603,Violin Bow,,2005,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Gold and tortoiseshell mounted. | Weight: 59.5 grams",,,,,,0,3.0,"Thomachot, Stephane",3,59.5,
84234,1603,Violin Bow,,2018,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Silver mounted. Round stick. | Weight: 60.0 grams",,,,,,0,1.0,"Thomachot, Stephane",3,60.0,round
72457,1603,Violin Bow,,2015,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Silver mounted. Round stick. With button 74.4 cm. Without button 72.9 cm. | Weight: 60.5 grams",,,,72.9,74.4,0,1.0,"Thomachot, Stephane",3,60.5,round
85105,1603,Violin Bow,,2018,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Thomachot, Stephane",3,60.0,round
84965,1603,Violin Bow,,2018,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Weight: 60.5 grams",,,,,,0,2.0,"Thomachot, Stephane",3,60.5,round
96904,1603,Violin Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 61.5 grams",,,,73.0,74.4,0,1.0,"Thomachot, Stephane",3,61.5,round
87360,1603,Violin Bow,,2019,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Stick: Length of stick without button: 73.0 cm. Length of stick with button: 74.4 cm. | Weight: 61.0 grams",,,,73.0,74.4,0,2.0,"Thomachot, Stephane",3,61.0,round
85784,1603,Violin Bow,,2019,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.3 cm. | Weight: 59.5 grams",,,,72.9,74.3,0,1.0,"Thomachot, Stephane",3,59.5,round
96918,1603,Violin Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: 73.0 cm / 74.4 cm | Weight: 61.0 grams",,,,73.0,74.4,0,1.0,"Thomachot, Stephane",3,61.0,round
98684,1603,Violin Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.0 Length of stick with button: 74.4 | Weight: 62.5 grams",,,,73.0,74.4,0,1.0,"Thomachot, Stephane",3,62.5,round
106065,1603,Violin Bow,,2023,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 73.0 cm Length of stick with button: 74.4 cm | Weight: 59.5 grams",,,,73.0,74.4,0,1.0,"Thomachot, Stephane",3,59.5,round
104609,1603,Violin Bow,,2022,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Weight: 60.5 grams",,,,,,0,2.0,"Thomachot, Stephane",3,60.5,round
126566,1603,Violin Bow,,2025,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Stick: 72.9 / 74.4 cm | Weight: 61.0 grams",,,,72.9,74.4,0,2.0,"Thomachot, Stephane",3,61.0,round
67143,1603,Viola Bow,,2014,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Weight: 71.0 grams",,,,,,0,1.0,"Thomachot, Stephane",3,71.0,round
123823,1603,Violin Bow,,2024,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.5 cm. Length of stick without button: 73.1 cm. | Weight: 60.0 grams",,,,73.1,74.5,0,1.0,"Thomachot, Stephane",3,60.0,round
72354,1603,Viola Bow,,2015,Tarisio,"Stamped, ""S. Thomachot À Paris"" to the player side, and ""Atelier Thomachot à Paris"" to the audience side. | Round stick. Silver mounted. Made with the collaboration of his workshop. | Weight: 69.5 grams",,,,,,0,1.0,"Thomachot, Stephane",3,69.5,round
96102,1603,Viola Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Octagonal stick. Gold mounted. | Stick: 72.9 cm/ 74.4 cm | Weight: 69.5 grams",,,,72.9,74.4,0,2.0,"Thomachot, Stephane",3,69.5,octagonal
77648,1603,Viola Bow,,2017,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Octagonal stick. Silver mounted. | Weight: 71.5 grams",,,,,,0,1.0,"Thomachot, Stephane",3,71.5,octagonal
72674,1603,Viola Bow,,2015,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Silver mounted. Round stick. | Weight: 71.5 grams",,,,,,0,1.0,"Thomachot, Stephane",3,71.5,round
106003,1603,Viola Bow,1982.0,2023,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Octagonal stick. Gold mounted. This bow won the maker his first gold medal at the 1982 VSA competition. Read Marie Turini-Viard's Carteggio interview with Stéphane Thomachot. | Stick: Length of stick without button: 73.0 cm Length of stick with button: 74.6 cm | Weight: 70.0 grams",,,,73.0,74.6,0,2.0,"Thomachot, Stephane",3,70.0,octagonal
121051,1603,Viola Bow,,,,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: 73.1 / 74.7 cm | Weight: 69.0 grams",,,,73.1,74.7,0,1.0,"Thomachot, Stephane",3,69.0,round
104414,1603,Viola Bow,,2022,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: 75 73 | Weight: 70.5 grams",,,,,,0,1.0,"Thomachot, Stephane",3,70.5,round
126575,1603,Viola Bow,,2025,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Stick: 72.9 / 74.5 cm | Weight: 72.0 grams",,,,72.9,74.5,0,2.0,"Thomachot, Stephane",3,72.0,round
98882,1603,Cello Bow,,2022,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 69.6 cm Length of stick with button: 71.4 cm | Weight: 81.0 grams",,,,69.6,71.4,0,1.0,"Thomachot, Stephane",3,81.0,octagonal
96764,1603,Cello Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Gold mounted. | Stick: 69.7 cm / 71.4 cm | Weight: 83.0 grams",,,,69.7,71.4,0,2.0,"Thomachot, Stephane",3,83.0,round
98700,1603,Cello Bow,,2021,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 69.7 cm Length of stick with button: 71.4 cm | Weight: 81.5 grams",,,,69.7,71.4,0,1.0,"Thomachot, Stephane",3,81.5,round
106334,1603,Cello Bow,,2023,Tarisio,"Stamped, ""S. Thomachot à Paris."" | Round stick. Silver mounted. | Stick: Length of stick without button: 69.6 cm Length of stick with button: 71.3 cm | Weight: 83.0 grams",,,,69.6,71.3,0,1.0,"Thomachot, Stephane",3,83.0,round
8035,1611,Cello Bow,,1960; 2005,W. E; Tarisio Private Sales,"Stamped, ""Dodd."" | Gold mounted. | Weight: 73.0 grams",,,,,,0,2.0,"Dodd, Thomas I",3,73.0,
8041,1611,Cello Bow,,2007,Tarisio Private Sales,"Stamped, ""W. E. Hill & Sons."" | Chased gold and tortoiseshell mounted. | Weight: 73.5 grams",,,,,,0,3.0,"Dodd, Thomas I",2,73.5,
74264,1618,Viola Bow,,,,"Stamped, ""T. Tubbs."" | Silver mounted. Round stick. | Weight: 69.0 grams",,,,,,0,1.0,"Tubbs, Thomas",3,69.0,round
96781,1618,Viola Bow,,2021,Tarisio,"Stamped, ""Forester."" | Octagonal stick. Silver mounted. | Stick: 71.5 cm / 73.0 cm | Weight: 70.5 grams",,,,71.5,73.0,0,1.0,"Tubbs, Thomas",2,70.5,octagonal
77748,1618,Violin Bow,,2017,Tarisio,"Stamped, ""T. Tubbs."" | Silver mounted. Octagonal stick. | Weight: 54.5 grams with light lapping",,,,,,0,1.0,"Tubbs, Thomas",3,54.5,octagonal
19203,1618,Violin Bow,,2010,Tarisio,"Stamped, ""T. Tubbs."" | Ivory mounted. | Weight: 33.0 grams",,,,,,0,2.25,"Tubbs, Thomas",3,33.0,
66638,1624,Violin Bow,,2014,Tarisio,"Stamped, ""W. A. Pfretzschner."" | Round stick. Silver mounted. | Weight: 56.0 grams",,,,,,0,1.0,"Pfretzschner, Wilhelm August",3,56.0,round
4213,1624,Violin Bow,,2003,Tarisio,"Stamped, ""W. A. Pfretzschner."" | Silver mounted. | Weight: 58.0 grams",,,,,,0,1.0,"Pfretzschner, Wilhelm August",3,58.0,
130671,1624,Viola Bow,,2025,Tarisio,"Stamped, ""W. A. Pfretzschner."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.2 cm. Length of stick without button: 72.7 cm. | Weight: 68.0 grams",,,,72.7,74.2,0,1.0,"Pfretzschner, Wilhelm August",3,68.0,round
23241,1624,Cello Bow,,2011,Tarisio,"Stamped, ""W. A. Pfretzschner."" | Silver mounted. | Weight: 79.5 grams",,,,,,0,1.0,"Pfretzschner, Wilhelm August",3,79.5,
6112,1624,Violin Bow,,2004,Tarisio,"Stamped, ""W. A. Pfretzschner"" and ""Wilhelmy."" | Silver mounted. Eyelet stripped. | Weight: 62.5 grams",,,,,,0,1.0,"Pfretzschner, Wilhelm August",3,62.5,
32208,1624,Violin Bow,,2012,Tarisio,"Stamped, ""W. A. Pfretzschner."" | SIlver mounted. | Weight: 60.0 grams",,,,,,0,1.0,"Pfretzschner, Wilhelm August",3,60.0,
18963,1629,Cello Bow,,,,"Stamped, ""Walter Mettal."" | Chased silver and mammoth ivory mounted. | Weight: 80.0 grams",,,,,,0,1.85,"Mettal, Walter",3,80.0,
24184,1637,Violin Bow,,2011,Tarisio,"Stamped, ""W. H. Hammig."" | Silver mounted. | Weight: 56.0 grams",,,,,,0,1.0,"Hammig, Wilhelm Hermann",3,56.0,
11828,1637,Violin Bow,,2007,Tarisio,"Stamped, ""W. H. Hammig."" | Silver mounted. Lift behind the head. | Weight: 57.5 grams",,,,,,1,1.0,"Hammig, Wilhelm Hermann",3,57.5,
24959,1637,Violin Bow,,2011,Tarisio,"Stamped, ""W. H. Hammig Leipzig ."" | Silver mounted. | Weight: 57.5 grams",,,,,,0,1.0,"Hammig, Wilhelm Hermann",3,57.5,
24620,1637,Cello Bow,,2011,Tarisio,"Stamped, ""W. H. Hammig, Leipzig."" | Silver mounted. | Weight: 76.5 grams",,,,,,0,1.0,"Hammig, Wilhelm Hermann",3,76.5,
4207,1651,Violin Bow,,2003,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver mounted. | Weight: 58.0 grams",,,,,,0,1.0,"Retford, William Charles",2,58.0,
14912,1651,Violin Bow,,2008,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Gold mounted. Note: Serious repair near tip and the letter under the frog does not match the letter under the stick. | Weight: 53.5 grams",,,,,,1,2.0,"Retford, William Charles",2,53.5,
73256,1651,Violin Bow,,2015,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Silver and tortoiseshell mounted. Round stick. | Weight: 60.0 grams",,,,,,0,2.0,"Retford, William Charles",2,60.0,round
63104,1651,Violin Bow,,2013,Tarisio,"Stamped, ""W. E. Hill & Sons"" & ""London."" | Silver mounted. Bearing a single dot beneath the mortise. Broken at the head. The ferule missing. | Weight: 50.0 grams without hair",,,,,,1,1.0,"Retford, William Charles",2,50.0,
13850,1651,Violin Bow,,2007,Tarisio,"Stamped, ""W. E. Hill & Sons."" | Gold mounted. | Weight: 54.5 grams",,,,,,0,2.0,"Retford, William Charles",2,54.5,
104411,1652,Violin Bow,,2022,Tarisio,"Stamped, ""Salchow NY."" | Octagonal stick. Gold mounted. | Weight: 61.5 grams",,,,,,0,2.0,"Salchow, William",3,61.5,octagonal
93026,1652,Violin Bow,,2020,Tarisio,"Stamped, ""W. M. Salchow."" | Round stick. Gold mounted. | Weight: 59.0 grams",,,,,,0,2.0,"Salchow, William",3,59.0,round
7020,1652,Cello Bow,,2004,Tarisio,"Stamped, ""Wm Salchow."" | Silver mounted. | Weight: 83.5 grams",,,,,,0,1.0,"Salchow, William",3,83.5,
75468,1652,Violin Bow,,2016,Tarisio,"Stamped, ""Salchow NY."" | Round stick. Open trench frog. Length of 71.9 cm, 73.6 cm with button. | Weight: 71.0 grams",,,,,73.6,0,0.0,"Salchow, William",3,71.0,round
77796,1652,Viola Bow,,2017,Tarisio,"Stamped, ""Salchow NY"" and to the lower facet, ""178."" | Round stick. Silver mounted. | Weight: 66.0 grams",,,,,,0,1.0,"Salchow, William",3,66.0,round
3100,1652,Violin Bow,,,,"Stamped, ""Wm Salchow."" | Gold and tortoiseshell mounted. Various repairs to frog. | Weight: 67.0 grams",,,,,,1,3.0,"Salchow, William",3,67.0,
10804,1652,Cello Bow,,2007,Tarisio,"Stamped, ""Salchow NY."" | Silver mounted. The head broken and missing. | Weight: 71.0 grams with no hair",,,,,,2,1.0,"Salchow, William",3,71.0,
63165,1652,Cello Bow,,2012,Tarisio,"Stamped, ""Salchow, NY."" | Gold mounted. | Weight: 93.0 grams",,,,,,0,2.0,"Salchow, William",3,93.0,
31748,1652,Cello Bow,,2012,Tarisio,"Stamped, ""Salchow, NY."" | Silver mounted. Leonard Rose model. | Weight: 84.0 grams",,,,,,0,1.0,"Salchow, William",3,84.0,
24303,1652,Cello Bow,,2011,Tarisio,"Stamped, ""Salchow, N. Y."" | Silver mounted. | Weight: 83.0 grams",,,,,,0,1.0,"Salchow, William",3,83.0,
18747,1652,Cello Bow,,2009,Tarisio,"Stamped, ""Salchow NY."" | Silver mounted. | Weight: 90.0 grams with heavy silver lapping",,,,,,0,1.25,"Salchow, William",3,90.0,
