maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,instrument_id,stick_length_without_x,stick_length_with_x,condition_x,material_grade_x,weight_x,stick_shape_x,stick_length_without_y,stick_length_with_y,condition_y,material_grade_y,weight_y,stick_shape_y,make_date
1652,"Salchow, William",Viola Bow,New York,Tarisio,2017-02-24,19,2400.0,1918.0,2270.0,usd,77796,,,0,1.0,66.0,round,,,0,1.0,66.0,round,
1652,"Salchow, William",Violin Bow,New York,Tarisio,2016-05-13,65,1180.0,819.0,1040.0,usd,75468,,73.6,0,0.0,71.0,round,,73.6,0,0.0,71.0,round,
1652,"Salchow, William",Cello Bow,New York,Tarisio,2015-05-16,28,7200.0,4578.0,6297.0,usd,72804,,,0,1.0,83.5,octagonal,,,0,1.0,83.5,octagonal,
1652,"Salchow, William",Cello Bow,,Tarisio,2011-07-29,26,570.0,346.0,400.0,usd,24303,,,0,1.0,83.0,,,,0,1.0,83.0,,
1652,"Salchow, William",Cello Bow,New York,Tarisio,2009-10-18,385,2160.0,1321.0,1453.0,usd,18747,,,0,1.25,90.0,,,,0,1.25,90.0,,
1652,"Salchow, William",Cello Bow,New York,Tarisio,2007-02-10,2,316.0,162.0,243.0,usd,10804,,,2,1.0,71.0,,,,2,1.0,71.0,,
1652,"Salchow, William",Cello Bow,,Tarisio,2004-10-22,630,2300.0,1258.0,1825.0,usd,7020,,,0,1.0,83.5,,,,0,1.0,83.5,,
2156,"Samuels, David",Viola Bow,,Tarisio,2018-02-22,30,5400.0,3876.0,4380.0,usd,83282,,,0,1.0,70.0,round,,,0,1.0,70.0,round,2000.0
2156,"Samuels, David",Violin Bow,"Houston, TX",Tarisio,2009-10-18,470,3000.0,1835.0,2018.0,usd,18410,,,0,1.0,61.0,,,,0,1.0,61.0,,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2022-06-10,17,30000.0,24253.0,28499.0,usd,101606,73.0,74.6,0,1.0,70.5,round,73.0,74.6,0,1.0,70.5,round,
647,"Sartory, Eugène Nicolas",Cello Bow,Paris,Tarisio,2020-02-28,14,20400.0,15909.0,18602.0,usd,91227,69.3,70.8,1,1.0,80.0,round,69.3,70.8,1,1.0,80.0,round,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2019-03-18,50,28122.0,21240.0,24789.0,gbp,86761,72.8,74.3,0,1.0,71.5,round,72.8,74.3,0,1.0,71.5,round,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2016-10-25,7,47592.0,39000.0,43787.0,gbp,77203,,,0,1.0,71.5,round,,,0,1.0,71.5,round,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2014-05-09,38,36000.0,21349.0,26123.0,usd,67175,,,0,1.0,72.5,round,,,0,1.0,72.5,round,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2013-10-30,39,56891.0,35400.0,41360.0,gbp,65143,,,0,2.0,69.0,round,,,0,2.0,69.0,round,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2012-11-28,68,25200.0,15773.0,19549.0,usd,63001,,,0,1.0,71.5,,,,0,1.0,71.5,,
647,"Sartory, Eugène Nicolas",Violin Bow,Paris,Guy Laurent,2007-12-06,300,83831.0,41318.0,57600.0,eur,57896,,,0,3.0,62.5,,,,0,3.0,62.5,,
647,"Sartory, Eugène Nicolas",Viola Bow,Paris,Tarisio,2003-05-08,138,37375.0,23310.0,32685.0,usd,4011,,,0,2.0,68.0,,,,0,2.0,68.0,,
2152,"Sasano, Mitsuaki",Cello Bow,Paris,,2025-10-28,,25490.0,19200.0,21918.0,gbp,127595,69.6,71.3,0,1.0,79.5,round,69.6,71.3,0,1.0,79.5,round,
2152,"Sasano, Mitsuaki",Cello Bow,Paris,,2024-05-14,,25966.0,20635.0,24000.0,eur,121391,,,0,2.0,81.0,round,,,0,2.0,81.0,round,
2152,"Sasano, Mitsuaki",Viola Bow,Paris,,2024-02-27,,23415.0,18479.0,21600.0,eur,119634,73.1,74.6,0,1.0,73.0,round,73.1,74.6,0,1.0,73.0,round,
2152,"Sasano, Mitsuaki",Cello Bow,Paris,,2023-06-13,,22020.0,17496.0,20400.0,eur,107172,69.6,71.4,0,2.0,82.0,round,69.6,71.4,0,2.0,82.0,round,
2152,"Sasano, Mitsuaki",Cello Bow,Paris,Tarisio,2022-04-26,15,11529.0,9089.0,10800.0,eur,98880,69.7,71.4,0,1.0,80.5,round,69.7,71.4,0,1.0,80.5,round,
2152,"Sasano, Mitsuaki",Violin Bow,,Tarisio,2015-11-04,75,6366.0,4130.0,5822.0,gbp,74301,,,0,1.0,61.0,round,,,0,1.0,61.0,round,
2152,"Sasano, Mitsuaki",Violin Bow,Paris,Tarisio,2009-10-18,464,7800.0,4771.0,5246.0,usd,134072,72.9,74.4,0,1.0,60.0,round,72.9,74.4,0,1.0,60.0,round,
2643,"Scarbrow, Arthur",Violin Bow,,,2024-11-15,,3300.0,2602.0,3118.0,usd,123772,73.1,74.4,0,1.0,62.5,round,73.1,74.4,0,1.0,62.5,round,
2643,"Scarbrow, Arthur",Viola Bow,,Tarisio,2020-11-13,41,4200.0,3191.0,3554.0,usd,93936,,,0,1.0,65.5,round,,,0,1.0,65.5,round,
2643,"Scarbrow, Arthur",Cello Bow,,Tarisio,2019-11-08,16,2360.0,1841.0,2140.0,usd,87561,,,0,1.0,74.5,round,,,0,1.0,74.5,round,
2643,"Scarbrow, Arthur",Violin Bow,,Tarisio,2015-11-04,67,3820.0,2478.0,3493.0,gbp,73258,,,0,1.0,61.6,round,,,0,1.0,61.6,round,
2643,"Scarbrow, Arthur",Violin Bow,London,Tarisio,2013-05-03,89,2280.0,1466.0,1739.0,usd,63569,,,0,1.0,56.5,,,,0,1.0,56.5,,
2643,"Scarbrow, Arthur",Viola Bow,London,Tarisio,2012-10-29,41,3463.0,2160.0,2685.0,gbp,62810,,,0,0.9,66.0,,,,0,0.9,66.0,,
2643,"Scarbrow, Arthur",Violin Bow,London,Tarisio,2012-10-29,111,9138.0,5700.0,7085.0,gbp,33444,,,0,3.0,57.5,,,,0,3.0,57.5,,
654,"Schaeffer, Christophe",Cello Bow,,Tarisio,2019-10-22,7,9306.0,7200.0,8358.0,gbp,88842,70.1,71.6,0,1.0,81.0,round,70.1,71.6,0,1.0,81.0,round,
654,"Schaeffer, Christophe",Viola Bow,Paris,Tarisio,2019-03-18,46,2224.0,1680.0,1961.0,gbp,86485,73.4,74.8,0,1.0,75.5,round,73.4,74.8,0,1.0,75.5,round,
654,"Schaeffer, Christophe",Viola Bow,,Tarisio,2018-02-22,31,2520.0,1809.0,2044.0,usd,64492,,,0,1.0,75.5,round,,,0,1.0,75.5,round,
654,"Schaeffer, Christophe",Violin Bow,Paris,Tarisio,2017-06-27,81,2562.0,2006.0,2269.0,gbp,79057,,,0,1.0,61.0,round,,,0,1.0,61.0,round,
654,"Schaeffer, Christophe",Violin Bow,Paris,Tarisio,2015-06-30,48,3963.0,2520.0,3542.0,gbp,73111,,,0,1.0,60.5,round,,,0,1.0,60.5,round,
654,"Schaeffer, Christophe",Viola Bow,,Tarisio,2013-06-26,39,1843.0,1200.0,1415.0,gbp,64492,,,0,1.0,75.5,round,,,0,1.0,75.5,round,
654,"Schaeffer, Christophe",Viola Bow,Paris,Tarisio,2003-10-23,261,2415.0,1425.0,2049.0,usd,4573,,,0,1.0,71.5,,,,0,1.0,71.5,,
12384,"Schaffner, Max",Viola Bow,Hamburg,,2024-10-08,,2109.0,1609.0,1920.0,eur,123885,72.8,74.4,0,1.0,68.0,round,72.8,74.4,0,1.0,68.0,round,
1251,"Schicker, Horst",Viola Bow,,Tarisio,2009-02-20,53,527.0,368.0,419.0,usd,15787,,,1,1.0,70.5,,,,1,1.0,70.5,,
1251,"Schicker, Horst",Cello Bow,,Tarisio,2005-05-12,377,633.0,339.0,496.0,usd,7537,,,0,1.0,77.5,,,,0,1.0,77.5,,
15538,"Schmidt, C. Daniel",Viola Bow,Dresden,,2025-09-26,,8404.0,6293.0,7200.0,eur,130674,72.8,74.5,0,1.0,73.0,octagonal,72.8,74.5,0,1.0,73.0,octagonal,
15538,"Schmidt, C. Daniel",Violin Bow,Dresden,,2023-06-13,,3238.0,2573.0,3000.0,eur,107426,73.0,74.5,0,1.0,61.0,round,73.0,74.5,0,1.0,61.0,round,
658,"Schmidt, C. Hans-Karl",Viola Bow,,,2025-05-16,,8060.0,6067.0,7200.0,eur,125526,73.0,74.5,0,1.0,70.5,octagonal,73.0,74.5,0,1.0,70.5,octagonal,
658,"Schmidt, C. Hans-Karl",Cello Bow,,,2023-10-24,,5094.0,4179.0,4800.0,eur,117096,70.2,71.9,0,1.0,85.0,round,70.2,71.9,0,1.0,85.0,round,
658,"Schmidt, C. Hans-Karl",Viola Bow,Dresden,,2023-10-24,,8914.0,7314.0,8400.0,eur,108302,73.0,74.7,0,2.0,70.0,round,73.0,74.7,0,2.0,70.0,round,
658,"Schmidt, C. Hans-Karl",Viola Bow,Dresden,Tarisio,2019-06-24,28,2442.0,1920.0,2144.0,gbp,87371,72.9,74.5,0,1.0,73.5,round,72.9,74.5,0,1.0,73.5,round,
658,"Schmidt, C. Hans-Karl",Cello Bow,,Tarisio,2018-03-19,24,4634.0,3300.0,3760.0,gbp,83058,,,0,1.0,79.5,octagonal,,,0,1.0,79.5,octagonal,
658,"Schmidt, C. Hans-Karl",Violin Bow,,Tarisio,2017-11-09,75,3600.0,2747.0,3095.0,usd,82552,,,0,1.0,61.0,octagonal,,,0,1.0,61.0,octagonal,1970.0
658,"Schmidt, C. Hans-Karl",Violin Bow,,Tarisio,2015-03-31,88,1775.0,1200.0,1650.0,gbp,72628,72.6,74.2,0,1.0,61.0,octagonal,72.6,74.2,0,1.0,61.0,octagonal,
658,"Schmidt, C. Hans-Karl",Viola Bow,,Tarisio,2015-02-20,74,2880.0,1866.0,2529.0,usd,71885,,,0,1.0,71.5,octagonal,,,0,1.0,71.5,octagonal,
658,"Schmidt, C. Hans-Karl",Violin Bow,Dresden,Tarisio,2013-06-26,95,2580.0,1680.0,1981.0,gbp,64789,,,0,1.0,61.5,,,,0,1.0,61.5,,1968.0
658,"Schmidt, C. Hans-Karl",Viola Bow,Dresden,Tarisio,2012-11-28,53,3900.0,2441.0,3025.0,usd,62835,,,0,2.0,74.0,,,,0,2.0,74.0,,
658,"Schmidt, C. Hans-Karl",Cello Bow,Dresden,Tarisio,2011-10-06,6,4041.0,2640.0,3046.0,gbp,24984,,,0,1.0,82.0,,,,0,1.0,82.0,,
658,"Schmidt, C. Hans-Karl",Violin Bow,Dresden,Tarisio,2011-06-22,31,919.0,570.0,639.0,gbp,23972,,,0,0.0,50.5,,,,0,0.0,50.5,,
658,"Schmidt, C. Hans-Karl",Violin Bow,Dresden,Tarisio,2009-05-09,109,1872.0,1241.0,1394.0,usd,17744,,,0,1.0,59.5,,,,0,1.0,59.5,,1972.0
658,"Schmidt, C. Hans-Karl",Cello Bow,Dresden,Tarisio,2007-05-11,173,2645.0,1334.0,1961.0,usd,12765,,,0,1.0,85.0,,,,0,1.0,85.0,,
658,"Schmidt, C. Hans-Karl",Violin Bow,Dresden,Tarisio,2001-11-09,OB 10,563.0,386.0,630.0,usd,2762,,,0,1.0,66.0,,,,0,1.0,66.0,,
15959,"Schmidt, C. Jochen",Viola Bow,,,2024-02-27,,2602.0,2053.0,2400.0,eur,119408,72.6,74.2,0,1.0,64.5,round,72.6,74.2,0,1.0,64.5,round,
1517,"Schuller, Otto",Cello Bow,,Tarisio,2009-12-11,52,390.0,240.0,264.0,usd,18350,,,0,1.1,71.5,,,,0,1.1,71.5,,
867,"Schuster, Adolf Curt",Viola Bow,,,2023-11-17,,1416.0,1140.0,1303.0,usd,117555,73.1,74.6,0,1.0,70.0,octagonal,73.1,74.6,0,1.0,70.0,octagonal,
867,"Schuster, Adolf Curt",Violin Bow,,,2023-10-24,,2547.0,2090.0,2400.0,eur,108672,72.7,74.2,0,1.0,57.0,octagonal,72.7,74.2,0,1.0,57.0,octagonal,
867,"Schuster, Adolf Curt",Violin Bow,,Tarisio,2022-11-18,51,3600.0,3029.0,3484.0,usd,103591,72.7,74.2,0,2.0,59.0,round,72.7,74.2,0,2.0,59.0,round,
867,"Schuster, Adolf Curt",Violin Bow,,Tarisio,2018-10-29,47,2153.0,1680.0,1891.0,gbp,85405,72.9,74.4,0,1.0,56.5,round,72.9,74.4,0,1.0,56.5,round,
867,"Schuster, Adolf Curt",Viola Bow,,Tarisio,2017-02-24,14,2040.0,1630.0,1930.0,usd,77751,73.0,74.7,0,1.0,72.0,octagonal,73.0,74.7,0,1.0,72.0,octagonal,
867,"Schuster, Adolf Curt",Violin Bow,,Tarisio,2013-12-13,116,1320.0,811.0,962.0,usd,64997,,,0,1.0,64.0,round,,,0,1.0,64.0,round,
867,"Schuster, Adolf Curt",Violin Bow,Markneukirchen,Tarisio,2012-07-27,132,510.0,324.0,414.0,usd,32584,,,0,1.0,64.5,,,,0,1.0,64.5,,
867,"Schuster, Adolf Curt",Violin Bow,Markneukirchen,Tarisio,2011-02-25,86,1020.0,634.0,741.0,usd,23411,,,0,1.0,58.5,,,,0,1.0,58.5,,
867,"Schuster, Adolf Curt",Cello Bow,Markneukirchen,Tarisio,2010-10-15,4,1442.0,900.0,1024.0,gbp,22787,,,0,1.0,79.0,,,,0,1.0,79.0,,
867,"Schuster, Adolf Curt",Cello Bow,Markneukirchen,Tarisio,2009-03-13,81,2125.0,1521.0,1647.0,gbp,17405,,,0,3.1,74.5,,,,0,3.1,74.5,,
867,"Schuster, Adolf Curt",Violin Bow,Markneukirchen,Tarisio,2008-08-20,62,322.0,173.0,219.0,usd,15480,,,0,1.0,61.0,,,,0,1.0,61.0,,
867,"Schuster, Adolf Curt",Viola Bow,Markneukirchen,Tarisio,2008-06-25,166,995.0,506.0,638.0,usd,15083,,,0,1.0,71.0,,,,0,1.0,71.0,,
867,"Schuster, Adolf Curt",Violin Bow,Markneukirchen,Tarisio,2004-02-26,114,403.0,217.0,324.0,usd,5080,,,1,1.0,61.5,,,,1,1.0,61.5,,
665,"Schuster, Albert",Violin Bow,,,2024-11-15,,1180.0,931.0,1115.0,usd,124495,,,0,1.0,69.0,round,,,0,1.0,69.0,round,
665,"Schuster, Albert",Violin Bow,,Tarisio,2003-10-23,1,690.0,407.0,585.0,usd,4564,,,1,1.0,54.0,,,,1,1.0,54.0,,
1208,"Schuster, Gotthard",Viola Bow,,,2025-09-26,,2101.0,1573.0,1800.0,eur,130893,74.5,72.8,0,1.0,64.5,round,74.5,72.8,0,1.0,64.5,round,
1208,"Schuster, Gotthard",Violin Bow,,,2025-09-26,,1928.0,1444.0,1652.0,eur,130892,72.6,74.2,0,1.0,61.0,round,72.6,74.2,0,1.0,61.0,round,
1208,"Schuster, Gotthard",Violin Bow,,,2024-05-31,,1200.0,944.0,1106.0,usd,121957,72.4,73.9,0,1.0,65.5,octagonal,72.4,73.9,0,1.0,65.5,octagonal,
1208,"Schuster, Gotthard",Cello Bow,,Tarisio,2019-11-08,3,944.0,736.0,856.0,usd,87562,,,0,1.0,81.0,octagonal,,,0,1.0,81.0,octagonal,
1208,"Schuster, Gotthard",Violin Bow,Bubenreuth,Tarisio,2010-10-15,300,7200.0,4492.0,5110.0,usd,22142,,,0,2.5,,,,,0,2.5,,,
1208,"Schuster, Gotthard",Cello Bow,Bubenreuth,Tarisio,2006-05-19,95,1150.0,613.0,901.0,usd,7986,,,0,1.0,78.5,,,,0,1.0,78.5,,
1208,"Schuster, Gotthard",Cello Bow,Bubenreuth,Tarisio,2005-11-04,121,1610.0,919.0,1349.0,usd,7984,,,0,1.0,78.5,,,,0,1.0,78.5,,
667,"Schwartz, Georges Frédéric",Violin Bow,Strasbourg,Tarisio,2010-05-03,215,16800.0,11022.0,12691.0,usd,21720,,,0,1.0,60.0,,,,0,1.0,60.0,,
667,"Schwartz, Georges Frédéric",Violin Bow,Strasbourg,Tarisio,2007-05-11,109,14950.0,7541.0,11086.0,usd,21720,,,0,1.0,60.0,,,,0,1.0,60.0,,
1428,"Seifert, Lothar",Cello Bow,,,2025-10-28,,2868.0,2160.0,2466.0,gbp,131125,69.9,71.7,0,1.0,81.5,round,69.9,71.7,0,1.0,81.5,round,
1428,"Seifert, Lothar",Violin Bow,,Tarisio,2021-10-26,33,685.0,497.0,590.0,eur,98140,72.6,74.1,0,1.0,63.5,round,72.6,74.1,0,1.0,63.5,round,
1428,"Seifert, Lothar",Viola Bow,,Tarisio,2014-06-20,48,450.0,267.0,333.0,usd,67236,,,0,1.0,69.5,round,,,0,1.0,69.5,round,
1428,"Seifert, Lothar",Cello Bow,,Tarisio,2014-03-01,28,472.0,282.0,342.0,usd,66488,,,0,1.0,85.5,octagonal,,,0,1.0,85.5,octagonal,
1428,"Seifert, Lothar",Cello Bow,,Tarisio,2012-02-10,23,960.0,609.0,728.0,usd,31802,,,0,1.0,81.0,,,,0,1.0,81.0,,
1428,"Seifert, Lothar",Cello Bow,,Tarisio,2011-12-16,34,1440.0,927.0,1102.0,usd,24852,,,0,2.5,80.0,,,,0,2.5,80.0,,
1428,"Seifert, Lothar",Violin Bow,,Tarisio,2009-10-18,435,1440.0,881.0,968.0,usd,18563,,,0,2.5,64.0,,,,0,2.5,64.0,,
1428,"Seifert, Lothar",Viola Bow,,Tarisio,2008-03-13,83,772.0,380.0,495.0,gbp,14563,,,0,1.0,70.0,,,,0,1.0,70.0,,
1428,"Seifert, Lothar",Cello Bow,,Tarisio,2007-02-10,27,690.0,354.0,530.0,usd,11788,,,0,1.0,77.5,,,,0,1.0,77.5,,
1428,"Seifert, Lothar",Violin Bow,,Tarisio,2006-02-16,63,374.0,216.0,315.0,usd,8879,,,0,1.0,61.0,,,,0,1.0,61.0,,
1428,"Seifert, Lothar",Viola Bow,,Tarisio,2004-02-26,81,403.0,217.0,324.0,usd,5545,,,0,1.0,71.5,,,,0,1.0,71.5,,
2150,"Shallock, Robert",Cello Bow,,Tarisio,2022-03-18,11,3000.0,2281.0,2720.0,usd,100198,69.5,71.2,0,1.0,80.5,round,69.5,71.2,0,1.0,80.5,round,
2150,"Shallock, Robert",Cello Bow,,Tarisio,2018-11-08,11,2400.0,1832.0,2099.0,usd,85304,,,0,1.0,79.0,round,,,0,1.0,79.0,round,
2150,"Shallock, Robert",Cello Bow,,Tarisio,2015-06-26,34,3600.0,2289.0,3214.0,usd,100198,69.5,71.2,0,1.0,80.5,round,69.5,71.2,0,1.0,80.5,round,
2150,"Shallock, Robert",Cello Bow,,Tarisio,2014-12-12,60,2880.0,1840.0,2328.0,usd,100198,69.5,71.2,0,1.0,80.5,round,69.5,71.2,0,1.0,80.5,round,
2150,"Shallock, Robert",Violin Bow,,Tarisio,2014-10-17,123,3600.0,2251.0,2824.0,usd,68021,,,0,2.0,63.0,round,,,0,2.0,63.0,round,
2150,"Shallock, Robert",Violin Bow,Paris,Tarisio,2013-10-16,129,2160.0,1347.0,1593.0,usd,64816,,,0,1.0,58.0,round,,,0,1.0,58.0,round,
2150,"Shallock, Robert",Cello Bow,Paris,Tarisio,2009-10-18,381,1200.0,734.0,807.0,usd,18751,,,0,1.25,85.5,,,,0,1.25,85.5,,
2644,"Shepherd, Ian",Violin Bow,,Tarisio,2016-05-13,93,5310.0,3685.0,4679.0,usd,75337,,,0,2.0,61.5,octagonal,,,0,2.0,61.5,octagonal,
1907,"Siefried, Paul Martin",Violin Bow,,,2025-03-14,,6000.0,4639.0,5510.0,usd,126354,72.9,74.4,0,2.0,62.0,round,72.9,74.4,0,2.0,62.0,round,
1907,"Siefried, Paul Martin",Violin Bow,,,2023-11-17,,7200.0,5798.0,6624.0,usd,117905,72.7,74.3,0,1.0,59.5,round,72.7,74.3,0,1.0,59.5,round,
1907,"Siefried, Paul Martin",Viola Bow,,Tarisio,2020-11-13,43,4800.0,3647.0,4062.0,usd,94391,73.1,74.8,0,1.0,73.0,round,73.1,74.8,0,1.0,73.0,round,
1907,"Siefried, Paul Martin",Cello Bow,,Tarisio,2019-11-08,11,3000.0,2340.0,2720.0,usd,89091,69.8,71.0,0,1.0,86.5,round,69.8,71.0,0,1.0,86.5,round,
1907,"Siefried, Paul Martin",Violin Bow,,Tarisio,2019-11-08,98,7080.0,5523.0,6420.0,usd,89056,,,0,2.0,61.0,round,,,0,2.0,61.0,round,
1907,"Siefried, Paul Martin",Cello Bow,,Tarisio,2018-11-08,21,4720.0,3602.0,4127.0,usd,85162,70.3,72.0,0,2.0,92.0,round,70.3,72.0,0,2.0,92.0,round,
1907,"Siefried, Paul Martin",Violin Bow,,Tarisio,2018-02-22,74,6000.0,4307.0,4867.0,usd,82706,72.9,74.4,0,1.0,60.0,round,72.9,74.4,0,1.0,60.0,round,
1907,"Siefried, Paul Martin",Viola Bow,,Tarisio,2017-11-09,33,5700.0,4350.0,4901.0,usd,82543,72.7,74.3,0,1.0,71.5,round,72.7,74.3,0,1.0,71.5,round,
1907,"Siefried, Paul Martin",Violin Bow,,Tarisio,2014-10-17,126,2520.0,1575.0,1977.0,usd,68679,,,0,1.0,61.0,round,,,0,1.0,61.0,round,
1907,"Siefried, Paul Martin",Violin Bow,"Los Angeles, CA",Tarisio,2011-12-16,123,1680.0,1081.0,1286.0,usd,31039,,,0,1.0,59.5,,,,0,1.0,59.5,,
1907,"Siefried, Paul Martin",Cello Bow,"Los Angeles, CA",Tarisio,2011-05-06,10,1800.0,1096.0,1241.0,usd,24016,,,0,1.0,85.5,,,,0,1.0,85.5,,
1907,"Siefried, Paul Martin",Violin Bow,"Los Angeles, CA",Tarisio,2009-10-18,473,6600.0,4037.0,4439.0,usd,18406,,,0,1.0,61.0,,,,0,1.0,61.0,,
1907,"Siefried, Paul Martin",Violin Bow,"Los Angeles, CA",Tarisio,2008-05-09,2,1112.0,571.0,719.0,usd,15092,,,0,1.0,57.0,,,,0,1.0,57.0,,
1599,Silvestre & Maucotel,Violin Bow,Paris,Tarisio,2019-03-01,65,4500.0,3390.0,3948.0,usd,86536,,,0,1.0,65.5,round,,,0,1.0,65.5,round,
684,"Simon, Nicolas FR",Violin Bow,,Tarisio,2019-05-17,109,8400.0,6587.0,7517.0,usd,87421,,,0,0.0,60.5,round,,,0,0.0,60.5,round,
684,"Simon, Nicolas FR",Cello Bow,,Tarisio,2014-10-17,51,9600.0,6001.0,7530.0,usd,67531,,,0,1.0,77.0,round,,,0,1.0,77.0,round,
684,"Simon, Nicolas FR",Violin Bow,,Tarisio,2008-10-23,353,2691.0,1663.0,2101.0,usd,16222,,,0,1.0,60.0,,,,0,1.0,60.0,,
684,"Simon, Nicolas FR",Violin Bow,,Tarisio,2007-03-02,96,13426.0,6900.0,10200.0,gbp,12342,,,0,1.0,56.0,,,,0,1.0,56.0,,
12967,"Simon, Nicolas neveu",Violin Bow,,Tarisio,2022-11-18,91,10200.0,8582.0,9870.0,usd,104301,,,0,1.0,59.5,round,,,0,1.0,59.5,round,
685,"Simon, Pierre",Violin Bow,,Tarisio,2022-03-18,99,14400.0,10951.0,13056.0,usd,99386,73.0,74.6,1,1.0,59.5,round,73.0,74.6,1,1.0,59.5,round,1888.0
685,"Simon, Pierre",Cello Bow,Paris,Tarisio,2012-04-27,60,54000.0,33280.0,40819.0,usd,32275,,,0,1.0,78.5,,,,0,1.0,78.5,,
685,"Simon, Pierre",Violin Bow,Paris,Tarisio,2011-11-11,158,42000.0,26363.0,30769.0,usd,24939,,,0,1.0,61.5,,,,0,1.0,61.5,,
685,"Simon, Pierre",Cello Bow,Paris,Tarisio,2011-10-06,11,15614.0,10200.0,11767.0,gbp,25079,,,1,1.0,81.5,,,,1,1.0,81.5,,
685,"Simon, Pierre",Violin Bow,Paris,Tarisio,2011-05-06,164,26400.0,16081.0,18206.0,usd,22947,,,0,1.0,63.5,,,,0,1.0,63.5,,
685,"Simon, Pierre",Violin Bow,Paris,Tarisio,2010-06-28,618,36000.0,23844.0,29176.0,usd,20228,,,0,1.0,61.0,,,,0,1.0,61.0,,
1366,"Stagg, John W.",Viola Bow,Bristol,,2025-03-25,,2332.0,1800.0,2154.0,gbp,124170,73.2,74.7,0,2.0,74.5,,73.2,74.7,0,2.0,74.5,,
1366,"Stagg, John W.",Cello Bow,,,2024-11-15,,2242.0,1768.0,2118.0,usd,122230,69.3,71.0,0,1.0,79.5,octagonal,69.3,71.0,0,1.0,79.5,octagonal,
1366,"Stagg, John W.",Cello Bow,,Tarisio,2022-11-18,6,2160.0,1817.0,2090.0,usd,104066,,,0,1.0,81.0,octagonal,,,0,1.0,81.0,octagonal,
1366,"Stagg, John W.",Viola Bow,,Tarisio,2022-11-18,26,3300.0,2776.0,3193.0,usd,104451,,,0,2.0,74.0,octagonal,,,0,2.0,74.0,octagonal,
1366,"Stagg, John W.",Violin Bow,,Tarisio,2018-02-22,56,2520.0,1809.0,2044.0,usd,83293,,,0,2.0,59.5,octagonal,,,0,2.0,59.5,octagonal,
15581,"Steenburger, Randy",Viola Bow,,,2024-11-15,,1770.0,1396.0,1672.0,usd,122951,73.0,74.6,0,1.0,70.0,octagonal,73.0,74.6,0,1.0,70.0,octagonal,
15581,"Steenburger, Randy",Viola Bow,,Tarisio,2021-03-26,10,1416.0,1027.0,1201.0,usd,96130,73.1,74.6,0,1.0,72.5,octagonal,73.1,74.6,0,1.0,72.5,octagonal,
15581,"Steenburger, Randy",Violin Bow,,Tarisio,2021-03-26,28,2400.0,1741.0,2036.0,usd,96128,73.3,74.8,0,1.0,62.5,round,73.3,74.8,0,1.0,62.5,round,
1156,"Steinel, G. Rudi",Violin Bow,Markneukirchen,Tarisio,2008-12-18,26,585.0,387.0,400.0,usd,16559,,,0,1.0,62.0,,,,0,1.0,62.0,,
16142,"Strumphler, Jan",Cello Bow,,,2025-10-28,,3346.0,2520.0,2877.0,gbp,131122,69.0,70.7,0,1.0,80.0,round,69.0,70.7,0,1.0,80.0,round,
1320,"Stuber, Johann",Violin Bow,The Hague,Tarisio,2008-05-09,34,2106.0,1081.0,1362.0,usd,14765,,,0,1.0,62.0,,,,0,1.0,62.0,,
3167,"Suard, Arnaud",Viola Bow,Paris,Tarisio,2016-02-26,28,3900.0,2790.0,3544.0,usd,74665,,,0,2.0,73.5,round,,,0,2.0,73.5,round,
3167,"Suard, Arnaud",Violin Bow,Paris,Tarisio,2015-12-11,81,3000.0,1979.0,2740.0,usd,74098,,,0,1.0,60.5,round,,,0,1.0,60.5,round,
1323,"Süss, Johann Christian",Violin Bow,,,2023-11-17,,2360.0,1900.0,2171.0,usd,117867,73.0,74.5,0,1.0,65.0,octagonal,73.0,74.5,0,1.0,65.0,octagonal,
1323,"Süss, Johann Christian",Violin Bow,Markneukirchen,Tarisio,2009-03-13,92,6131.0,4388.0,4751.0,gbp,17259,,,0,2.0,62.0,,,,0,2.0,62.0,,
15728,"Tauziede, Jean-Luc",Cello Bow,,,2023-03-07,,3833.0,3200.0,3600.0,eur,105895,70.0,71.8,0,1.0,83.0,round,70.0,71.8,0,1.0,83.0,round,
735,"Taylor, Karlton",Violin Bow,,Tarisio,2003-10-23,13,460.0,271.0,390.0,usd,4806,,,0,1.0,58.5,,,,0,1.0,58.5,,
1460,"Taylor, Malcolm",Violin Bow,,,2024-02-27,,9106.0,7186.0,8400.0,eur,118754,72.5,74.2,0,2.0,61.5,octagonal,72.5,74.2,0,2.0,61.5,octagonal,1981.0
1460,"Taylor, Malcolm",Violin Bow,,,2023-03-07,,4792.0,4000.0,4500.0,eur,105891,73.1,74.7,0,1.0,60.5,round,73.1,74.7,0,1.0,60.5,round,
