maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency
38,"Barbé, Mathias Theophile Auguste",Cello Bow,,Vichy-Enchères,"Dec 8, 2011",32,2160.0,1374.0,1611.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",236,2160.0,1374.0,1611.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Nov 11, 2011",135,6600.0,4143.0,4835.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Vichy-Enchères,"Jun 9, 2011",33,3621.0,2211.0,2478.0,eur
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Jun 22, 2011",67,5807.0,3600.0,4034.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Sotheby's,"Oct 5, 2010",42,6764.0,4250.0,4908.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 18, 2009",419,1920.0,1174.0,1291.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 18, 2009",451,3000.0,1835.0,2018.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Skinner,"May 4, 2008",212,3318.0,1679.0,2146.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Brompton's,"Mar 11, 2008",69,1734.0,865.0,1127.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Tarisio,"Oct 19, 2006",190,4313.0,2299.0,3434.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Skinner,"May 7, 2006",234,2115.0,1138.0,1667.0,usd
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Bonhams,"Jun 19, 2001",5,1611.0,1150.0,1881.0,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,,Bonhams,"Nov 20, 1996",9,4245.0,2530.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Paris,Phillip's,"Nov 10, 1994",139,4782.0,2990.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Cello Bow,Mirecourt,Sotheby's,"Mar 22, 1994",130,5812.0,3910.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Paris,Sotheby's,"Mar 22, 1994",152,3419.0,2300.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Mirecourt,Sotheby's,"Apr 29, 1993",112,3070.0,1955.0,,gbp
38,"Barbé, Mathias Theophile Auguste",Violin Bow,Paris,Bongartz's,"May 2, 1988",338,1769.0,945.0,,
1606,"Barbé, Télesphore Amable",Violin,Paris,,"May 16, 2025",,10075.0,7584.0,9000.0,eur
1606,"Barbé, Télesphore Amable",Violin,,,"Nov 27, 2023",,1626.0,1289.0,1488.0,eur
1606,"Barbé, Télesphore Amable",Violin,Paris,Vichy-Enchères,"Dec 1, 2022",262,9787.0,7964.0,9300.0,eur
1606,"Barbé, Télesphore Amable",Violin,Paris,Bonhams,"Mar 11, 2009",55,6118.0,4440.0,4785.0,gbp
1606,"Barbé, Télesphore Amable",Violin,Paris,Bonhams,"Nov 18, 1998",141,4807.0,2875.0,,gbp
1606,"Barbé, Télesphore Amable",Violin,Tours,Sotheby's,"Nov 7, 1991",135,12458.0,7000.0,,gbp
1606,"Barbé, Télesphore Amable",Violin,Paris,Bongartz's,"Apr 27, 1987",149,6169.0,3700.0,,
1606,"Barbé, Télesphore Amable",Cello,,Sotheby's,"Nov 22, 1984",76,7560.0,6160.0,,gbp
2717,"Barbieri, Armando",Viola,Forli,Tarisio,"Nov 8, 2019",55,4200.0,3277.0,3808.0,usd
2717,"Barbieri, Armando",Viola,,Brompton's,"Jun 23, 2008",31,5812.0,2964.0,3745.0,gbp
41,"Barbieri, Bruno",Cello,Mantua,,"Mar 14, 2025",,33000.0,25512.0,30306.0,usd
41,"Barbieri, Bruno",Violin,Mantua,,"Nov 17, 2023",,10200.0,8213.0,9384.0,usd
41,"Barbieri, Bruno",Cello,Mantua,Tarisio,"Mar 1, 2019",25,33000.0,24862.0,28951.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Brompton's,"Oct 23, 2017",221,7121.0,5400.0,6062.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Feb 26, 2016",107,9600.0,6869.0,8723.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Nov 4, 2015",133,7399.0,4800.0,6766.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Bonhams,"May 12, 2014",31,7599.0,4500.0,5520.0,gbp
41,"Barbieri, Bruno",Viola,Mantua,Tarisio,"Oct 16, 2013",90,3900.0,2433.0,2876.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Jun 25, 2012",111,11199.0,7200.0,8968.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Nov 11, 2011",215,7200.0,4519.0,5275.0,usd
41,"Barbieri, Bruno",Violin,,Brompton's,"Mar 7, 2011",108,3500.0,2160.0,2495.0,gbp
41,"Barbieri, Bruno",Viola,Mantua,Tarisio,"Oct 15, 2010",49,4808.0,3000.0,3413.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Oct 15, 2010",376,5700.0,3557.0,4046.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Oct 15, 2010",377,5700.0,3557.0,4046.0,usd
41,"Barbieri, Bruno",Violin,,Brompton's,"Jun 14, 2010",119,5317.0,3600.0,4341.0,gbp
41,"Barbieri, Bruno",Viola,,Brompton's,"Jun 14, 2010",137,6203.0,4200.0,5064.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"May 3, 2010",285,13200.0,8660.0,9971.0,usd
41,"Barbieri, Bruno",Viola,Mantua,Tarisio,"Oct 18, 2009",363,4800.0,2936.0,3228.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"May 9, 2008",270,9360.0,4803.0,6055.0,usd
41,"Barbieri, Bruno",Viola,,Sotheby's,"Feb 27, 2007",89,4247.0,2160.0,3210.0,gbp
41,"Barbieri, Bruno",Violin,,Sotheby's,"Feb 27, 2007",168,9909.0,5040.0,7490.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Oct 19, 2006",328,5175.0,2759.0,4120.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Bonhams,"Feb 27, 2006",105ä,5045.0,2898.0,4257.0,gbp
41,"Barbieri, Bruno",Violin,,Bonhams,"Feb 27, 2006",105,4387.0,2520.0,3702.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Feb 28, 2006",46,13680.0,7800.0,11520.0,gbp
41,"Barbieri, Bruno",Viola,,da Salo Auction,"Jun 1, 2005",374,5024.0,2773.0,4109.0,eur
41,"Barbieri, Bruno",Violin,Mantua,Christie's,"Apr 22, 2005",79,8400.0,4386.0,6423.0,usd
41,"Barbieri, Bruno",Violin,Mantua,Tarisio,"Oct 22, 2004",505,6900.0,3775.0,5474.0,usd
41,"Barbieri, Bruno",Viola,,Bonhams,"Mar 29, 2004",149,2388.0,1315.0,1971.0,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Mar 30, 2004",29,10970.0,6000.0,9001.0,gbp
41,"Barbieri, Bruno",Cello,Mantua,Christie's,"Jul 16, 2003",181,10308.0,6462.0,9255.0,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Jun 16, 1998",89,2107.0,1275.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Nov 18, 1997",9,7019.0,4140.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Bonhams,"Jul 15, 1997",132,2699.0,1610.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Phillip's,"Mar 20, 1997",107,6969.0,4370.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Skinner,"Dec 3, 1995",163,5175.0,3369.0,,usd
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Oct 31, 1995",425,3454.0,2185.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Phillip's,"Mar 22, 1995",89,9119.0,5750.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Jun 21, 1994",294,4960.0,3220.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Phillip's,"Jun 29, 1993",252,4840.0,3220.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Christie's,"Nov 6, 1991",184,3700.0,2090.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Christie's,"Apr 26, 1991",112,3153.0,1870.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Mar 14, 1991",81,5715.0,3080.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Christie's,"Jun 13, 1990",157,4506.0,2640.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Christie's,"Nov 22, 1989",179,3099.0,1980.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Christie's,"Jun 14, 1989",128,4331.0,2860.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Nov 24, 1988",172,6466.0,3520.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Nov 24, 1988",283,4041.0,2200.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Nov 24, 1988",389,4041.0,2200.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Nov 24, 1988",415,3233.0,1760.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Mar 31, 1988",304,3735.0,1980.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby's,"Nov 12, 1986",94,2354.0,1650.0,,gbp
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"May 22, 1986",46,3941.0,2640.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Christie's,"Mar 18, 1986",233,1914.0,1296.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Phillip's,"May 2, 1985",56,1611.0,1320.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Phillip's,"Oct 11, 1984",95,1482.0,1210.0,,gbp
41,"Barbieri, Bruno",Violin,Mantua,Sotheby Parke Bernet,"Jun 29, 1984",82,2200.0,1621.0,,usd
41,"Barbieri, Bruno",Viola,Mantua,Sotheby's,"Nov 25, 1983",546,1445.0,990.0,,gbp
39,"Barbieri, Enzo",Viola,Mantua,Tarisio,"Nov 8, 2019",60,5310.0,4143.0,4815.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Nov 8, 2019",142,6000.0,4681.0,5440.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Jun 24, 2019",160,6485.0,5100.0,5696.0,gbp
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Feb 22, 2018",119,4800.0,3445.0,3894.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Aug 21, 2015",136,4425.0,2823.0,3923.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"May 9, 2014",162,4500.0,2669.0,3265.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Mar 25, 2014",124,5451.0,3300.0,3953.0,gbp
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Jun 26, 2013",169,6449.0,4200.0,4952.0,gbp
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"May 3, 2013",176,5400.0,3472.0,4118.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Feb 25, 2011",276,7800.0,4851.0,5668.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Oct 22, 2008",174,3595.0,2223.0,2800.0,gbp
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Oct 25, 2007",422,4680.0,2285.0,3271.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"Oct 25, 2007",430,6435.0,3141.0,4497.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Tarisio,"May 11, 2007",325,5463.0,2756.0,4051.0,usd
39,"Barbieri, Enzo",Violin,,Bonhams,"Jan 24, 2005",89,4937.0,2629.0,3779.0,gbp
39,"Barbieri, Enzo",Viola,Mantua,Tarisio,"Oct 23, 2003",283,4888.0,2885.0,4147.0,usd
39,"Barbieri, Enzo",Violin,Mantua,Bonhams,"Mar 12, 2002",304,3904.0,2760.0,4471.0,gbp
39,"Barbieri, Enzo",Violin,Mantua,Bonhams,"Mar 19, 1997",154,8026.0,5026.0,,gbp
39,"Barbieri, Enzo",Viola,Mantua,Christie's,"Dec 2, 1994",62,2990.0,1916.0,,usd
39,"Barbieri, Enzo",Viola,Mantua,Christie's,"Dec 2, 1994",66,3220.0,2064.0,,usd
39,"Barbieri, Enzo",Violin,Mantua,Skinner,"Nov 20, 1994",75,3795.0,2420.0,,usd
39,"Barbieri, Enzo",Violin,Mantua,Phillip's,"Apr 25, 1991",100,3726.0,2200.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Sotheby's,"Jun 14, 1990",80,3189.0,1870.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Christie's,"Jun 14, 1989",201,2832.0,1870.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Phillip's,"Mar 16, 1989",147,3401.0,1980.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Sotheby's,"Nov 12, 1986",161,1726.0,1210.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Christie's,"Nov 20, 1984",166,1871.0,1512.0,,gbp
39,"Barbieri, Enzo",Violin,Mantua,Sotheby Parke Bernet,"Jun 29, 1984",75,2200.0,1621.0,,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Nov 8, 2019",135,4500.0,3511.0,4080.0,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"May 17, 2018",116,5605.0,4147.0,4748.0,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Mar 27, 2017",132,4155.0,3300.0,3819.0,gbp
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Mar 15, 2016",134,3062.0,2160.0,2757.0,gbp
40,"Barbieri, Silvio",Violin,Mantua,Bonhams,"May 11, 2015",51,6774.0,4375.0,6080.0,gbp
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Oct 19, 2006",281,3163.0,1686.0,2518.0,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Nov 4, 2005",303,3738.0,2135.0,3132.0,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"May 12, 2005",285,4025.0,2158.0,3152.0,usd
40,"Barbieri, Silvio",Violin,Mantua,Tarisio,"Oct 22, 2004",511,6900.0,3775.0,5474.0,usd
2019,"Barbuto, Anthony",Violin,"New York, NY",Tarisio,"Jul 21, 2005",397,575.0,329.0,472.0,usd
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,,"Mar 28, 2023",,6204.0,5040.0,5731.0,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Tarisio,"Nov 18, 2022",140,9600.0,8077.0,9289.0,usd
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Tarisio,"Apr 26, 2022",105,10077.0,7944.0,9440.0,eur
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Ingles & Hayday,"Oct 19, 2019",107,10125.0,7800.0,9065.0,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Tarisio,"Mar 5, 2012",132,7603.0,4800.0,5751.0,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Tarisio,"May 3, 2010",307,6000.0,3936.0,4532.0,usd
3716,"Bargelli, Giuseppe (di Saladino)",Viola,,Sotheby's,"Feb 28, 2006",96,3788.0,2160.0,3190.0,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,,Gardiner-Houlgate,"Nov 1, 2004",31,5057.0,2760.0,3967.0,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Tarisio,"Nov 9, 2001",IV 32,9000.0,6175.0,10078.0,usd
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Skinner,"Nov 8, 1992",133,3630.0,2363.0,,usd
3716,"Bargelli, Giuseppe (di Saladino)",Viola,Florence,Sotheby's,"Nov 26, 1992",58,6374.0,4180.0,,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Bongartz's,"Nov 11, 1991",270,3349.0,1894.0,,
3716,"Bargelli, Giuseppe (di Saladino)",Viola,Florence,Sotheby's,"Jun 22, 1988",238,1944.0,1100.0,,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Viola,Florence,Phillip's,"Dec 17, 1987",86,1575.0,858.0,,gbp
3716,"Bargelli, Giuseppe (di Saladino)",Violin,Florence,Bongartz's,"Nov 10, 1986",47,860.0,599.0,,
3716,"Bargelli, Giuseppe (di Saladino)",Viola,Florence,Phillip's,"Dec 13, 1984",85,720.0,605.0,,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,,"Jun 5, 2025",,2713.0,2000.0,2375.0,eur
1182,"Barjonnet, Georges Emile",Viola Bow,,,"May 16, 2025",,4623.0,3480.0,4130.0,eur
1182,"Barjonnet, Georges Emile",Violin Bow,,,"Mar 25, 2025",,3886.0,3000.0,3590.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,,"Dec 5, 2024",,2503.0,1967.0,2375.0,eur
1182,"Barjonnet, Georges Emile",Violin Bow,,,"Nov 30, 2023",,2109.0,1670.0,1933.0,eur
1182,"Barjonnet, Georges Emile",Viola Bow,,,"Nov 30, 2023",,5454.0,4320.0,5000.0,eur
1182,"Barjonnet, Georges Emile",Viola Bow,,,"Jun 1, 2023",,2740.0,2188.0,2552.0,eur
1182,"Barjonnet, Georges Emile",Cello Bow,Mirecourt,Ingles & Hayday,"Nov 1, 2022",128,4817.0,4200.0,4881.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Apr 26, 2022",80,5038.0,3972.0,4720.0,eur
1182,"Barjonnet, Georges Emile",Viola Bow,Mirecourt,Ingles & Hayday,"Mar 29, 2022",131,5516.0,4200.0,4956.0,gbp
1182,"Barjonnet, Georges Emile",Viola Bow,,Tarisio,"Nov 2, 2021",6,4823.0,3540.0,4161.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Nov 19, 2021",58,1180.0,877.0,1044.0,usd
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Oct 26, 2021",69,3151.0,2284.0,2714.0,eur
1182,"Barjonnet, Georges Emile",Cello Bow,,Tarisio,"Mar 24, 2020",17,3453.0,2950.0,3201.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Oct 23, 2017",102,3956.0,3000.0,3368.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Jun 28, 2016",47,435.0,325.0,393.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Dec 12, 2014",181,2280.0,1456.0,1843.0,usd
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Jun 26, 2014",78,6563.0,3900.0,4851.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Jun 26, 2014",126,397.0,236.0,294.0,gbp
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"May 9, 2014",122,2124.0,1260.0,1541.0,usd
1182,"Barjonnet, Georges Emile",Violin Bow,,Tarisio,"Nov 28, 2012",193,3000.0,1878.0,2327.0,usd
1182,"Barjonnet, Georges Emile",Violin Bow,,Vichy-Enchères,"Dec 8, 2011",34,1412.0,898.0,1053.0,eur
1182,"Barjonnet, Georges Emile",Violin Bow,,Vichy-Enchères,"Jun 9, 2011",527,1539.0,939.0,1053.0,eur
1727,"Barnes, Arthur John",Violin Bow,,,"Jun 5, 2025",,3525.0,2598.0,3086.0,eur
1727,"Barnes, Arthur John",Violin Bow,,,"May 30, 2025",,3000.0,2226.0,2646.0,usd
1727,"Barnes, Arthur John",Viola Bow,,,"Mar 25, 2024",,9407.0,7440.0,8682.0,gbp
1727,"Barnes, Arthur John",Violin Bow,,,"Oct 30, 2023",,4662.0,3840.0,4396.0,gbp
1727,"Barnes, Arthur John",Violin Bow,,,"Mar 17, 2023",,4800.0,3950.0,4514.0,usd
1727,"Barnes, Arthur John",Violin Bow,,Vichy-Enchères,"Dec 1, 2022",181,2610.0,2124.0,2480.0,eur
1727,"Barnes, Arthur John",Violin Bow,,Tarisio,"Mar 18, 2022",87,2832.0,2154.0,2568.0,usd
1727,"Barnes, Arthur John",Cello Bow,,Tarisio,"Nov 19, 2021",14,2950.0,2193.0,2609.0,usd
1727,"Barnes, Arthur John",Violin Bow,,Brompton's,"Mar 23, 2020",201,3763.0,3240.0,3483.0,gbp
1727,"Barnes, Arthur John",Cello Bow,,Tarisio,"Oct 22, 2019",9,5429.0,4200.0,4875.0,gbp
1727,"Barnes, Arthur John",Cello Bow,,Tarisio,"Nov 8, 2018",19,3540.0,2702.0,3095.0,usd
1727,"Barnes, Arthur John",Cello Bow,,Tarisio,"Jun 25, 2018",5,3983.0,3000.0,3410.0,gbp
1727,"Barnes, Arthur John",Viola Bow,,Tarisio,"Mar 19, 2018",9,5055.0,3600.0,4102.0,gbp
1727,"Barnes, Arthur John",Violin Bow,,Tarisio,"Dec 11, 2015",85,3540.0,2335.0,3233.0,usd
1727,"Barnes, Arthur John",Viola Bow,,Tarisio,"Nov 4, 2015",28,4547.0,2950.0,4158.0,gbp
1727,"Barnes, Arthur John",Cello Bow,,Tarisio,"Mar 31, 2015",17,6110.0,4130.0,5679.0,gbp
1727,"Barnes, Arthur John",Violin Bow,,Tarisio,"Oct 17, 2014",160,5400.0,3376.0,4236.0,usd
1727,"Barnes, Arthur John",Violin Bow,,Tarisio,"Mar 25, 2014",36,1189.0,720.0,862.0,gbp
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Oct 16, 2013",124,2400.0,1497.0,1770.0,usd
1727,"Barnes, Arthur John",Violin Bow,,Skinner,"Apr 28, 2013",74,2760.0,1784.0,2118.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Nov 28, 2012",186,1800.0,1127.0,1396.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Oct 29, 2012",94,1924.0,1200.0,1492.0,gbp
1727,"Barnes, Arthur John",Cello Bow,London,Tarisio,"Jul 27, 2012",62,1800.0,1144.0,1461.0,usd
1727,"Barnes, Arthur John",Cello Bow,London,Tarisio,"Apr 27, 2012",47,1800.0,1109.0,1361.0,usd
1727,"Barnes, Arthur John",Cello Bow,,Skinner,"Nov 6, 2011",52,3851.0,2408.0,2796.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Jun 22, 2011",46,3871.0,2400.0,2689.0,gbp
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"May 3, 2010",162,2400.0,1575.0,1813.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"May 3, 2010",165,3900.0,2559.0,2946.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Feb 20, 2010",145,1320.0,855.0,976.0,usd
1727,"Barnes, Arthur John",Violin Bow,London,Tarisio,"Dec 18, 2008",329,3218.0,2131.0,2202.0,usd
1727,"Barnes, Arthur John",Violin Bow,,Skinner,"Oct 16, 2005",75,588.0,333.0,490.0,usd
1727,"Barnes, Arthur John",Cello Bow,,Bonhams,"May 23, 2005",146,2414.0,1320.0,1924.0,gbp
1727,"Barnes, Arthur John",Violin Bow,,Skinner,"Oct 19, 2003",106,1410.0,843.0,1218.0,usd
1727,"Barnes, Arthur John",Violin,,Phillip's,"Dec 14, 1989",33,387.0,242.0,,gbp
955,"Barnes, Barnes & Mullins",Violin,,Phillip's,"Apr 30, 1993",99,552.0,352.0,,gbp
955,"Barnes, Barnes & Mullins",Violin,,Phillip's,"Nov 19, 1992",349,404.0,264.0,,gbp
3735,"Baroni, Giuseppe Giovanni",Violin,,Vichy-Enchères,"Dec 3, 2020",25,12063.0,8963.0,9920.0,eur
3735,"Baroni, Giuseppe Giovanni",Violin,,Skinner,"May 6, 2007",51,7050.0,3537.0,5199.0,usd
1340,"Barrett, John",Violin,London,Tarisio,"Jul 9, 2021",105,6600.0,4764.0,5562.0,usd
1340,"Barrett, John",Violin,London,Tarisio,"Apr 27, 2012",238,8400.0,5177.0,6350.0,usd
1340,"Barrett, John",Violin,,Bonhams,"Mar 10, 2010",123,8088.0,5400.0,5942.0,gbp
1340,"Barrett, John",Violin,London,Christie's,"Oct 13, 2006",63,3360.0,1811.0,2677.0,usd
1340,"Barrett, John",Violin,London,Bonhams,"Feb 27, 2006",67,8409.0,4830.0,7095.0,gbp
1340,"Barrett, John",Violin,,Bonhams,"Mar 29, 2004",118,5643.0,3107.0,4657.0,gbp
1340,"Barrett, John",Cello,London,Bonhams,"Jun 10, 2002",183,18482.0,12650.0,19539.0,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Jun 13, 1996",80,3524.0,2300.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"May 11, 1995",182,788.0,506.0,,gbp
1340,"Barrett, John",Violin,,Skinner,"May 14, 1995",384,2990.0,1903.0,,usd
1340,"Barrett, John",Violin,London,Bonhams,"Oct 6, 1994",209,1397.0,880.0,,gbp
1340,"Barrett, John",Cello,London,Phillip's,"Dec 16, 1993",214,1575.0,1058.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Jul 25, 1991",47,779.0,465.0,,gbp
1340,"Barrett, John",Violin,,Phillip's,"Jul 25, 1991",80,779.0,465.0,,gbp
1340,"Barrett, John",Cello,London,Sotheby's,"Jun 6, 1991",115,10209.0,6050.0,,gbp
1340,"Barrett, John",Violin,London,Christie's,"Apr 23, 1991",190,10358.0,6050.0,,gbp
1340,"Barrett, John",Violin,London,Christie's,"Nov 23, 1988",141,3233.0,1760.0,,gbp
1340,"Barrett, John",Violin,London,Sotheby's,"Nov 24, 1988",491,1516.0,825.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Mar 3, 1988",23,636.0,360.0,,gbp
1340,"Barrett, John",Violin,,Sotheby's,"Apr 30, 1987",532,1096.0,660.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Mar 26, 1987",144,1555.0,968.0,,gbp
1340,"Barrett, John",Violin,London,Christie's,"May 20, 1986",133,1230.0,810.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Jun 27, 1985",47,881.0,682.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Feb 14, 1985",90,3483.0,3190.0,,gbp
1340,"Barrett, John",Violin,London,Phillip's,"Jan 19, 1984",55,562.0,396.0,,gbp
1404,"Barrett, Kershaw",Violin,,Skinner,"Apr 29, 2012",212,2015.0,1242.0,1523.0,usd
1404,"Barrett, Kershaw",Violin,,Bonhams,"Nov 6, 2006",80,2731.0,1440.0,2150.0,gbp
1404,"Barrett, Kershaw",Violin,,Phillip's,"Oct 7, 1993",63,963.0,633.0,,gbp
1404,"Barrett, Kershaw",Viola,,Phillip's,"Oct 7, 1993",96,1260.0,828.0,,gbp
1404,"Barrett, Kershaw",Violin,,Phillip's,"Apr 30, 1993",40,686.0,437.0,,gbp
1404,"Barrett, Kershaw",Violin,Haworth,Sotheby's,"Mar 30, 1989",274,1114.0,660.0,,gbp
3741,"Barrow, John",Viola,,Phillip's,"Dec 17, 1987",27,969.0,528.0,,gbp
