instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,condition,length_of_back,upper_bouts,middle_bouts,lower_bouts,maker_name,authentication_score
4677,921,Violin,1911.0,2003,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 35.7 cm,,,,2.0,35.7,,,,"Poller, Anton II",3
18617,2140,Violin,1790.0,2009,Tarisio,"Labeled, ""Michael Poller, Geigenmacher in Mittenwald an der ifer 1790."" | Length of back: 35.5 cm",,,,,35.5,,,,"Poller, Michael I",3
59465,2594,Violin,1701.0,1986,Sotheby's,"Bearing its original label, ""Fait a Lyons par P. Pommier. 1701."" | Length of back: 35.9 cm","March 19, 1986",Sotheby's,,,35.9,,,,"Pommier, P.",3
98564,11341,Violin,1907.0,2021,Tarisio,"Labeled, ""Ch. Poncin, 1907, Bruxelles."" | Length of back: 36.0 cm",,,,,36.0,,,,"Poncin, Charles Jean Joseph",3
100645,562,Violin,1825.0,2022,Tarisio,Unlabeled. | Length of back: 35.2 cm | Upper bouts: 16.2 cm | Middle bouts: 10.5 cm | Lower bouts: 19.9 cm,,,,,35.2,16.2,10.5,19.9,"Postacchini, Andrea",0
78630,562,Cello,1842.0,2017 ; 2019,Tarisio ; Tarisio,"Labeled, ""Andreas Postacchini Firmanus fecit sub titulo S. Raphaelis Archang. 1842."" | Length of back: 71.8 cm",,,,,71.8,,,,"Postacchini, Andrea",3
82888,562,Violin,1830.0,2018,Tarisio,Unlabeled. | Varnish: of a golden-brown color. | Length of back: 35.1 cm | Upper bouts: 16.1 cm | Middle bouts: 10.8 cm | Lower bouts: 20.1 cm,,,,,35.1,16.1,10.8,20.1,"Postacchini, Andrea",0
71492,562,Violin,1842.0,,,"Labeled, ""Andreas Postacchini Firmanus Fecit sub titulo S. Raphaelis Archang. 1842."" | Length of back: 35.3 cm","July 9, 2007",Bonhams,,,35.3,,,,"Postacchini, Andrea",3
47651,562,Violin,1810.0,1994,Sotheby's,"Labeled, ""Andreas Postacchini Firmanus fecit sub titulo S. Raphaelis Archang. 1810."" | Varnish: Golden | Length of back: 35.3 cm","June 21, 1994",Sotheby's,,,35.3,,,,"Postacchini, Andrea",3
47656,562,Violin,1818.0,1990,Sotheby's,"Labeled, ""Andreas Postacchini Amici Filius fecit Firmi Anno 1818, Opus 106."" | Varnish: Golden-brown | Length of back: 35.5 cm","March 27, 1990",Sotheby's,,,35.5,,,,"Postacchini, Andrea",3
47828,562,Cello,1822.0,1978,Sotheby's,"Bearing its original label, ""Andreas Postacchini Amici filius fecit Firmi Anno 1822. Opus 189."" | Varnish: Light golden-brown | Length of back: 72.4 cm","November 8-9, 1978",Sotheby's,,,72.4,,,,"Postacchini, Andrea",3
104031,563,Violin,1883.0,2022,Tarisio,"Labeled, ""Vincentius Postiglione, Me fecit Neapoli, 1883."" | Inscribed to the inside top, ""P. T., V. Postiglione Napoli 1883."" | Varnish: of golden red-brown color. | Length of back: 35.8 cm | Upper bouts: 17.0 cm | Middle bouts: 11.6 cm | Lower bouts: 21.0 cm",,,,,35.8,17.0,11.6,21.0,"Postiglione, Vincenzo II",3
94760,563,Violin,1906.0,2020,Tarisio,"Labeled,""Vincentius Postiglione, me fecit Neap 1906, no. 322."" | Showing the collaboration of his assistant, Alfredo Contino. Stamped to the upper block. Inscribed to the inside top. Branded to the button, ""V. Postiglione"" and branded to the lower rib, ""V. P."" | Length of back: 35.8 cm | Upper bouts: 17 cm | Middle bouts: 11.3 cm | Lower bouts: 20.8 cm",,,,,35.8,17.0,11.3,20.8,"Postiglione, Vincenzo II",4
62532,563,Violin,1871.0,2012,Tarisio,"Labeled, ""Vicentius Postiglione, Me fecit Neapoli, Anno 1871."" | Length of back: 35.8 cm | Upper bouts: 16.2 cm | Middle bouts: 11.4 cm | Lower bouts: 20.3 cm",,,,,35.8,16.2,11.4,20.3,"Postiglione, Vincenzo II",3
59952,563,Cello,1880.0,2011,Brompton's,"Labeled, ""Vencentius Postiglione me fecit Neap.: 1880 No.18."" Signed internally by the maker. | Length of back: 75.4 cm","October 3, 2011",Brompton's,,,75.4,,,,"Postiglione, Vincenzo II",3
23485,563,Violin,1885.0,2011,Tarisio,"Labeled, ""Vincenzo Postiglione, Napoli -Vico Tre Regine, 23- 1885."" | Length of back: 35.6 cm",,,,,35.6,,,,"Postiglione, Vincenzo II",3
22500,563,Violin,1892.0,1962; 2010,Rembert Wurlitzer Inc.; Tarisio,"Labeled, ""Vincentius Postiglione me fecit ad imitationem Stradivari, Neapoli 1892."" | Length of back: 35.9 cm","October 13-14, 2010",Tarisio,,,35.9,,,,"Postiglione, Vincenzo II",3
17028,563,Violin,1890.0,2010,Brompton's,Unlabeled. | Length of back: 35.9 cm,"March 8, 2010; March 13, 2009",Brompton's; Tarisio,,,35.9,,,,"Postiglione, Vincenzo II",0
53192,563,Violin,1885.0,2009,Sotheby's,"Labeled, ""Vincentius Postiglione me fecit Neap: 1885 N283"" and inscribed internally on the table ""Vincenzo Postiglione Fece Napoli 1885"" with a masonic triangle. | Length of back: 35.8 cm","October 6, 2009",Sotheby's,,,35.8,,,,"Postiglione, Vincenzo II",3
17938,563,Violin,1896.0,2009,Tarisio,"Labeled, ""n. 230 Vicentius Postiglione me Fecit Neap 1896..."" | Length of back: 35.6 cm",,,,,35.6,,,,"Postiglione, Vincenzo II",3
52143,563,Violin,1900.0,,,"Unlabeled, stamped at the button ""V. POSTIGLIONE/NAPOLI"", branded at the lower rib ""VP."" | Length of back: 35.4 cm","October 12, 2007",Christie's,,,35.4,,,,"Postiglione, Vincenzo II",3
12825,563,Violin,1887.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,,35.8,,,,"Postiglione, Vincenzo II",3
10765,563,Violin,1905.0,2006,Tarisio,"Labeled, ""Johannes Gagliano..."" | Length of back: 35.3 cm","November 10, 2006",Tarisio,,,35.3,,,,"Postiglione, Vincenzo II",2
52176,563,Violin,1898.0,2005,Sotheby's,"Labeled, ""Vincentius Postiglione me fecit Neap 1898, N218."" | Length of back: 35.9 cm","May 24, 2005; October 6, 2000",Sotheby's; Sotheby's,,,35.9,,,,"Postiglione, Vincenzo II",3
4937,563,Violin,1899.0,2003,Tarisio,Bearing its original label. | Excellent condition. | Length of back: 35.2 cm,,,,2.0,35.2,,,,"Postiglione, Vincenzo II",3
52177,563,Violin,1906.0,,,"Labeled, ""Vincentius Postiglione me fecit Neap 1906, N° 391"", inscribed ""Vincenzo Postiglione fecit Napoli ***"" internally on the upper table, together with the makers' insignia, branded ""Postiglione-Napoli"" on the button and ""VP"" by the tailpin. | Length of back: 36.0 cm","July 15, 2003",Sotheby's,,,36.0,,,,"Postiglione, Vincenzo II",4
3229,563,Violin,1881.0,2002,Tarisio,"Labeled, ""VINCENZO POSTIGLIONE, ME FECIT AD IMMITAZIONUM, NEAPOLI 1881"" and ""STRUMENTO PREMIATO, ALL ESPOSIZIONE MUSICALE DI MILANO 1881"", and signed internally ""VICENTIUS POSTIGLIONE, NEAPOLI."" | Excellent condition. | Length of back: 36.0 cm","November 4, 2001; June 6, 2002",Skinner; Tarisio,,2.0,36.0,,,,"Postiglione, Vincenzo II",4
