instrument_id,maker_id,type,make_date,year_sale,house_sale,info,auction_catalog_date,auction_catalog_house,notes,num_year_sales,num_house_sales
74007,970,Violin,1901.0,2015,Tarisio,"Labeled, ""William Voller, London 1901."" | Length of back: 35.3 cm | Upper bouts: 16.5 cm | Middle bouts: 11.1 cm | Lower bouts: 20.6 cm",,,,0,0
104010,970,Violin,1900.0,,,Unlabeled.,,,,0,0
56358,970,Violin,,,,"Labeled, ""Francesco Stradivarius."" | Length of back: 35.4 cm","June 13, 1990",Christie's,,0,0
104424,970,Violin,1916.0,,,"Labeled, ""William & Charles Voller London 1916. The Rudolph Wurlitzer Co., New York. Replica of a violin by Antonius Stradivarius, circa 1715 - 1720."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,0,0
104011,970,Violin,1900.0,,,"Labeled, ""Replica of The 'Leduc' Joseph Guarnerius del Gesu of 1743, William & Charles Voller London 1900, The Rudolph Wurlitzer Co. New York"" | Length of back: 35.35 cm | Upper bouts: 16.6 cm | Middle bouts: 11.05 cm | Lower bouts: 20.4 cm",,,"This copy ""is extremely derailed and convincing, and plainly made without dishonest intent. Since the original instrument was in plain sight, there was no chance that this copy could be substituted or passed off as the original. It is merely a reproduction, not a
fake, although an extremely artistic and accomplished one. The violin also carries a rare label, although one provided for it later on by Wurlitzer & Co. of New York, by whom it was sold, probably after 1920. . . .
The work on this violin is vety sophisticated, and there seems to have been a quantum leap in the Vollers' efforts around 1900. This copy of the 'Leduc' and others which followed are blow-by-blow renderings of mästet insffuments of the classical period, and as such are virtually unprecedented in violin-making history. . . .""
The Voller Brothers
, John Dilworth, Andrew Fairfax & John Milnes, The Voller Brothers, Oxford",0,0
56366,970,Violin,,,,Length of back: 35.7 cm,"March 30, 2004",Sotheby's,,0,0
59984,970,Violin,,,,,,,,0,0
59619,970,Violin,,,,,,,,0,0
59985,970,Violin,,,,,,,"""Stradivari (Voller) 1732. . .""
W. E. Hill & Sons Photographic Archive
, W. E. Hill & Sons Photographic Archive",0,0
75000,973,Viola,2003.0,2016,Tarisio,"Labeled, ""Bruno Montagne, fecit L'Aquila 2003."" | Bearing a signature on the upper block. | Length of back: 40.8 cm",,,,0,0
11807,978,Violin Bow,,2007,Tarisio,"Stamped, ""C. A. Hoyer."" | Nickel mounted. | Weight: 58.5 grams",,,,0,0
124007,978,Violin Bow,,,,"Stamped, ""C. A. Hoyer."" | Octagonal stick. Silver mounted, | Stick: Length of stick with button: 74.3 cm. Length of stick without button: 72.7 cm. | Weight: 63.0 grams",,,,0,0
12298,978,Violin Bow,,2007,Tarisio,"Stamped, ""C. A. Hoyer."" | Nickel mounted. | Weight: 57.0 grams",,,,0,0
16985,978,Violin Bow,,2009,Tarisio,"Stamped, ""C. A. Hoyer Germany."" | Silver mounted. | Weight: 56.0 grams",,,,0,0
15074,978,Viola Bow,,2008,Tarisio,"Stamped, ""C. A. Hoyer."" | Silver mounted. | Weight: 68.5 grams",,,,0,0
24974,978,Cello Bow,,2011,Tarisio,"Stamped, ""C. A. Hoyer."" | Silver mounted. | Weight: 75.0 grams",,,,0,0
20292,984,Violin,1928.0,2010,Tarisio,"Labeled, ""Cesare Maggiali, Monetensis, Carrara, 1928..."" | Length of back: 35.7 cm",,,,0,0
33580,984,Violin,1929.0,2012,Tarisio,"Labeled, ""Caeser Maggiali Monetensis, fecit Cararipe, Anno 1929."" | Length of back: 35.6 cm",,,,0,0
1326,984,Violin,1959.0,,,,,,,0,0
3296,984,Violin,1959.0,,,Bearing its original label. | Near mint condition. | Length of back: 35.7 cm,,,,0,0
22611,984,Violin,1932.0,,,"Labeled, ""Cesare Maggiali, Fece in Carrara L'anno 1932."" | Length of back: 35.5 cm",,,,0,0
4855,984,Violin,1959.0,,,Bearing the maker's label. | Mint condition. | Length of back: 35.7 cm,,,,0,0
5597,984,Violin,1959.0,2004,Tarisio,Bearing its original label. | Near mint condition. | Length of back: 35.7 cm,,,,0,0
10814,984,Violin,1962.0,2006,Tarisio,Bearing the maker's signed label. | Length of back: 35.7 cm,,,,0,0
108344,984,Violin,1961.0,1969; 2023,William Moennig & Son; Tarisio,"Labeled, ""Caesar Maggiali Monetensis Genua Italy Fecit Anno 1961."" | Branded to the inside top and back, ""Caesar Maggiali."" | Length of back: 35.7 cm | Upper bouts: 16.4 cm | Middle bouts: 11.1 cm | Lower bouts: 20.3 cm",,,,1,1
13476,984,Violin,1963.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.5 cm,,,,0,0
16263,984,Violin,1962.0,2008 ; 2016,Tarisio ; Tarisio,"Labeled, ""Caesar Maggiali..."" | Length of back: 35.6 cm",,,,1,1
18559,984,Violin,1963.0,2009,Tarisio,"Labeled, ""Caesare Maggiali Monetensis, Genua, 1963."" | Length of back: 35.6 cm",,,,0,0
14531,984,Violin,1963.0,2008,Tarisio,Bearing the maker's label. | Length of back: 35.7 cm,,,,0,0
83346,984,Violin,1965.0,2018,Tarisio,"Labeled, ""Caesar Maggiali Monetensis, Genua Italy, fecit anno 1965."" | Length of back: 35.7 cm | Upper bouts: 16.3 cm | Middle bouts: 10.7 cm | Lower bouts: 20.2 cm",,,,0,0
23872,984,Violin,1963.0,2011,Tarisio,"Labeled, ""Cesare Maggiali, Genova, 1963..."" | Length of back: 35.6 cm | Upper bouts: 16.5 cm | Middle bouts: 11.3 cm | Lower bouts: 20.6 cm",,,,0,0
6595,984,Violin,1967.0,2004,Tarisio,"Bearing the maker's label. | Minor button repair, otherwise excellent condition. | Length of back: 35.7 cm",,,,0,0
10816,984,Violin,1965.0,2006,Tarisio,Bearing the maker's signed label. | Length of back: 35.7 cm,,,,0,0
17500,984,Violin,1963.0,2009,Tarisio,"Labeled, ""Caesar Maggiali Montensis, fecit Genua 1963..."" | Length of back: 35.7 cm",,,,0,0
17505,984,Violin,1952.0,2009,Tarisio,"Labeled, ""Caesar Maggiali Montensis, fecit 1952..."" | With damage to the neck joint and button. | Length of back: 35.6 cm",,,,0,0
19084,984,Violin,,2009,Tarisio,"Labeled, ""Cesare Maggiali..."" | Length of back: 35.6 cm",,,,0,0
85222,984,Viola,1944.0,2023,Tarisio,"Labeled, ""Cesare Maggiali, Fece in Carrara 1944."" | Branded internally, ""Cesare Maggiali."" | Length of back: 42.1 cm | Upper bouts: 19.6 cm | Middle bouts: 13.4 cm | Lower bouts: 24.3 cm",,,,0,0
86393,984,Viola,1946.0,2019,Tarisio,"Labeled, ""Caesar Maggiali Monetensis, Fecit anno 1946."" | Branded internally, ""Caesar Maggiali."" | Length of back: 41.9 cm | Upper bouts: 19.5 cm | Middle bouts: 13.1 cm | Lower bouts: 24.5 cm",,,,0,0
126593,984,Viola,1952.0,2025,Tarisio,"Labeled, ""Caesar Maggiali Montensis fecit anno 1952 Carrara Italy 1952."" | Branded to the inside top and back, ""Caesar Maggiali."" | Length of back: 42.0 cm | Upper bouts: 19.8 cm | Middle bouts: 13.5 cm | Lower bouts: 24.7 cm",,,,0,0
78384,984,Viola,1957.0,2017,Tarisio,"Labeled, ""Caesar, Maggiali Monetensis facit anno 1957."" | Length of back: 41.9 cm",,,,0,0
3101,984,Viola,1961.0,2002,Tarisio,Bearing its original label. | A repaired D-peg crack otherwise excellent condition. | Length of back: 42.2 cm (16 5/8 inches),,,,0,0
91041,985,Violin,1911.0,2020,Tarisio,"Labeled, ""Caressa & Français, luthiers du conservatoire de musique, no 372 Paris 1911."" | Branded to the inside back & top, ""Caressa & Français."" | Length of back: 35.6 cm | Upper bouts: 16.7 cm | Middle bouts: 11.3 cm | Lower bouts: 20.7 cm",,,,0,0
85607,985,Violin,1913.0,2018,Tarisio,"Labeled, ""Caressa & Français, Luthiers du Conservatoire de Musique, No 434 Paris 1913."" | Branded internally, ""Caressa & Français."" | Length of back: 35.8 cm",,,,0,0
126839,985,Violin,1910.0,2025,Tarisio,"Labeled, ""Gand & Bernardel, Luthiers du Conservatoire."" | Branded inside to the top and bottom back, ""Caressa et Français Paris."" Rosewood nigra fittings. | Length of back: 35.4 cm | Upper bouts: 16.6 cm | Middle bouts: 11.0 cm | Lower bouts: 20.5 cm",,,,0,0
20998,985,Violin,1912.0,2010,Tarisio,"Labeled, ""Caressa and Français no. 425, Paris 1912."" | Branded to the inside back near the lower block. | Length of back: 35.8 cm",,,,0,0
64873,985,Violin,1904.0,2013,Tarisio,"Labeled, ""Caressa & Francais, Luthiers du Conservatoire de Musique, 96°119, Paris, 1904."" | Branded internally. Sold with its original bridge. | Length of back: 35.7 cm",,,,0,0
84197,985,Violin,1920.0,,,"Labeled, ""Fait Sous la Direction de, Caressa & Français, Luthiers du Conservatoire, 12, Rue de Madrid, à Paris."" | Length of back: 35.8 cm",,,,0,0
11025,985,Violin,1918.0,2006,Tarisio,Bearing the maker's label. | Length of back: 35.8 cm,,,,0,0
83797,985,Viola,1902.0,2018,Tarisio,"Labeled, ""Caressa & Francais, Luthiers du Conservatoire de Musique, N°22, Paris, 1902."" | Decorated to the ribs ""Premier prix décerné par le Conservatoire National de Musique Maurice Vieux L.."" Branded to the inside, ""Caresse & Francais."" Rosewood pegs. Read more in our Cozio Carteggio. | Length of back: 40.1 cm | Upper bouts: 18.3 cm | Middle bouts: 12.5 cm | Lower bouts: 23.3 cm",,,,0,0
5501,985,Cello,1909.0,2004,Tarisio,"Bearing its original label numbered 304. Bearing a gilded appliqué to the back, ""Premier Prix Decerne par le Conservatoire National de Musique."" | Various repairs, overall good condition. | Length of back: 76.3 cm",,,,0,0
124567,985,Violin,1920.0,2024,Tarisio,"Labeled, ""Caressa & Français Luthiers du Conservatoire de Musique No. 614 Paris 1920."" | Branded twice to the inside back and twice to the inside top, ""Carresa et Français Paris."" | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,0,0
121176,985,Violin,1918.0,2024,Tarisio,"Labeled, ""Caressa & Francais, Luthiers du Conservatoire de Musique, n°552 Paris 1918."" | Branded twice to the inside back and top, ""Caressa & Francais Paris."" Rosewood nigra pegs. | Length of back: 35.6 cm | Upper bouts: 16.6 cm | Middle bouts: 11.1 cm | Lower bouts: 20.5 cm",,,,0,0
64506,987,Violin,1934.0,2013,Tarisio,"Labeled, ""Carl H. George, Fecit Chicago, 1934."" | Inscribed to the label, ""For Scott Willits."" | Length of back: 35.9 cm",,,,0,0
3675,987,Violin,1940.0,2002,Tarisio,"Labeled, ""Wenzl Fuchs..."" | Bearing the maker's signed label and initials to the inside back. A repaired crack to the scroll, otherwise excellent condition. | Length of back: 35.5 cm",,,,0,0
16061,987,Violin,1939.0,2008,Tarisio,"Labeled, ""Stradivarius Model, C. I. George, 1939, Hopedale, Mass..."" | Length of back: 35.7 cm",,,,0,0
33355,987,Violin,1948.0,2012,Tarisio,"Labeled, ""Carl H. George, fecit Chicago 1948."" | Inscribed to the inside back, ""CHG."" | Length of back: 35.8 cm",,,,0,0
8728,989,Violin,,2005,Tarisio,Bearing the maker's label. | Length of back: 35.9 cm,,,,0,0
77604,990,Violin Bow,,2017 ; 2019,Tarisio ; Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Gold mounted. | Stick: 73.0 cm / 74.5 cm | Weight: 59.0 grams",,,,1,1
85703,990,Violin Bow,,2019,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Weight: 61.0 grams",,,,0,0
85704,990,Violin Bow,,2019,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Weight: 63.0 grams",,,,0,0
74661,990,Violin Bow,,2016 ; 2019,Tarisio ; Tarisio,"Stamped, ""Albert Nürnberger."" | Round stick. Silver mounted. | Weight: 61.0 grams",,,,1,1
86395,990,Violin Bow,,2019,Tarisio,"Stamped, ""*Albert Nürnberger*"" and to the lower facet, ""Germany. | Octagonal stick. Gold mounted. | Weight: 57.5 grams",,,,0,0
62633,990,Violin Bow,,2012,Tarisio,"Stamped, ""Albert Nürnberger."" | Weight: 63.0 grams",,,,0,0
107324,990,Violin Bow,1783.0,2023,Tarisio,"Unstamped. | Octagonal stick. Silver mounted. Illustrated on p. 158 of ""German Bowmakers 1783-1945 Vol. I"" by Klaus Grünke, C. Hans-Karl Schmidt and Wolfgang Zunterer. | Weight: 58.0 grams",,,,0,0
87476,990,Violin Bow,,2019,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 63.0 grams",,,,0,0
107428,990,Violin Bow,,2023,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.2 cm Length of stick without button: 72.6 cm | Weight: 62.5 grams",,,,0,0
62761,990,Violin Bow,,2013,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Silver mounted. | Weight: 63.0 grams",,,,0,0
63936,990,Violin Bow,,2013,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. | Weight: 63.5 grams",,,,0,0
62893,990,Violin Bow,,2009 ; 2012,Tarisio ; Tarisio,"Stamped, ""*Albert Nürnberger*."" | Sliver mounted. | Weight: 64.5 grams",,,,1,1
63830,990,Violin Bow,,2013,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. | Weight: 61.5 grams",,,,0,0
62762,990,Violin Bow,,2013,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Silver mounted. | Weight: 62.5 grams",,,,0,0
64132,990,Violin Bow,,2013,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. | Weight: 57.5 grams",,,,0,0
63948,990,Violin Bow,,2013,Tarisio,"Stamped, ""*Albert Nürnberger*"" and ""Germany."" | Silver mounted. | Weight: 63.0 grams",,,,0,0
64687,990,Violin Bow,,2013,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. | Weight: 57.0 grams",,,,0,0
64918,990,Violin Bow,,2013,Tarisio,"Stamped, ""*Albert Nürnberger*"" and ""Germany."" | Gold mounted. | Weight: 60.5 grams",,,,0,0
65798,990,Violin Bow,,2013 ; 2015,Tarisio ; Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 66.0 grams",,,,1,1
65192,990,Violin Bow,,2013,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Gold mounted. | Weight: 64.0 grams",,,,0,0
68301,990,Violin Bow,,2014,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. | Weight: 64.0 grams",,,,0,0
67498,990,Violin Bow,,2014,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. Octagonal stick. | Weight: 62.0 grams",,,,0,0
68372,990,Violin Bow,,2014,Tarisio,"Stamped, ""*Albert Nürnberger*"" and ""Saxony."" | Octagonal stick. Gold mounted. | Weight: 57.5 grams",,,,0,0
72859,990,Violin Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 65.0 grams",,,,0,0
72150,990,Violin Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Round stick. Silver mounted. | Weight: 62.5 grams",,,,0,0
68371,990,Violin Bow,,2014,Tarisio,"Stamped, ""*Albert Nürnberger*"" and ""Germany."" | Octagonal stick. Gold mounted. Engraved to the ferule, ""W.S.S."" and to the heel, ""C.R.B."" | Weight: 61.0 grams",,,,0,0
74050,990,Violin Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 64.5 grams",,,,0,0
70564,990,Violin Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Round stick. Silver mounted. | Weight: 59.5 grams",,,,0,0
75079,990,Violin Bow,,2016,Tarisio,"Stamped, ""Albert Nürnberger."" | Gold mounted. Octagonal stick. | Weight: 62.5 grams",,,,0,0
77564,990,Violin Bow,,2017,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. Octagonal stick. | Stick: Octagonal stick in pernambuco wood. | Weight: 57.5 grams",,,,0,0
78602,990,Violin Bow,,2017,Tarisio,"Stamped, ""* Albert Nürnberger *."" | Octagonal stick. Gold mounted. | Weight: 65.5 grams",,,,0,0
77623,990,Violin Bow,,2017,Tarisio,"Stamped, ""**Albert Nürnberger**."" | Octagonal stick. Silver mounted. | Weight: 60.5 grams",,,,0,0
82188,990,Violin Bow,,2017,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 57.5 grams",,,,0,0
78966,990,Violin Bow,1826.0,2017,Tarisio,"Unstamped. | Octagonal stick. Silver mounted. Bearing a plaque at the bottom of the handle mortise engraved, ""Cet archet a été fait par Tourte en 1826 à l'âge de 79 ans"", in imitation of the original by Tourte as seen on page 183 of ""L'Archet Vol I."" | Weight: 63.0 grams",,,,0,0
92047,990,Violin Bow,,2020,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm. Length of stick with button: 74.2 cm. | Weight: 58.5 grams",,,,0,0
86656,990,Violin Bow,,2019,Tarisio,"Stamped, ""Albert Nürnberger."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.7 cm. Length of stick with button: 74.2 cm. | Weight: 62.0 grams",,,,0,0
87696,990,Violin Bow,,2019,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm. Length of stick with button: 74.4 cm. | Weight: 64.0 grams",,,,0,0
92168,990,Violin Bow,,2020,Tarisio,"Stamped, ""Albert Nürnberger."" | Round stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm. Length of stick with button: 74.3 cm. | Weight: 60.0 grams",,,,0,0
93736,990,Violin Bow,,2020,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm. Length of stick with button: 74.2 cm. | Weight: 62.0 grams",,,,0,0
93741,990,Violin Bow,,2020,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.8 cm. Length of stick with button: 74.3 cm. | Weight: 62.5 grams",,,,0,0
93993,990,Violin Bow,,2020,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Round stick. Silver mounted. | Weight: 58.0 grams",,,,0,0
94494,990,Violin Bow,,2020,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 65.0 grams",,,,0,0
101278,990,Violin Bow,,2022,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.7 cm Length of stick with button: 74.1 cm | Weight: 60.0 grams",,,,0,0
104365,990,Violin Bow,,2022,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. The eye fitted with a Stanhope lens of Nürnberger at his workbench. | Stick: Length of stick without button: 73.0 cm Length of stick with button: 74.5 cm | Weight: 60.0 grams",,,,0,0
96298,990,Violin Bow,,2021,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Stick: Length of stick without button: 72.9 cm. Length of stick with button: 74.6 cm. | Weight: 60.5 grams",,,,0,0
94499,990,Violin Bow,,2020,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 61.5 grams",,,,0,0
97242,990,Violin Bow,1912.0,2021,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. Engraved to the slide, ""To my good friend Victor Thrane From E Ysaye 3 Dec 1912."" Property of the descendent of Mr. Thrane. Sold with two original signed photographs of Eugène and Louise Ysaÿe, both dated October 1904, taken by C.L. Klary of Brussels. The portrait of E. Ysaÿe inscribed, ""A Victor Thrane et à sa gracieuse compagne - bien affectueux souvenir de leur dévoué. E. Ysaÿe. New York, 18 Xbre 1904."" The portrait of L. Ysaÿe inscribed, ""Souvenir Amical à Mr. et Mrs. Thrane. Louise Ysaÿe. New York, Xbre 1904."" | Stick: Length of stick without button: 72.9 cm Length of stick with button: 74.4 cm | Weight: 62.5 grams",,,,0,0
122232,990,Violin Bow,,2024,Tarisio,"Stamped, ""*Albert Nürnberger*."" | Octagonal stick. Silver mounted. | Stick: Length of stick with button: 74.3 cm Length of stick without button: 72.8 cm | Weight: 60.5 grams",,,,0,0
104251,990,Violin Bow,,2022,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Stick: 72.9 cm / 74.4 cm | Weight: 58.5 grams",,,,0,0
130748,990,Violin Bow,,2025,Tarisio,"Stamped, ""Albert Nürnberger"" and ""E.H. Superior."" | Round stick. Silver mounted. | Stick: Length of stick with button: 74.4 cm. Length of stick without button: 72.9 cm. | Weight: 62.0 grams",,,,0,0
118733,990,Violin Bow,,2024,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. | Stick: Length of stick with button: 74.5 cm. Length of stick without button: 72.8 cm. | Weight: 63.0 grams",,,,0,0
89244,990,Viola Bow,,2019,Tarisio,"Stamped, ""*Albert Nürnberger*"" and to the lower facet, ""Germany."" | Octagonal stick. Silver mounted. | Weight: 67.0 grams",,,,0,0
128878,990,Violin Bow,,2025,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. | Stick: Length of stick with button: 74.4 cm. Length of stick without button: 72.8 cm. | Weight: 61.0 grams",,,,0,0
73862,990,Viola Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. | Weight: 67.5 grams",,,,0,0
131247,990,Violin Bow,,,,,,,,0,0
78101,990,Viola Bow,,2017,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. Octagonal stick. | Weight: 73.0 grams",,,,0,0
76829,990,Cello Bow,,2016,Tarisio,"Stamped, ""*Albert Nürnberger*"" and to the lower facet, ""Germany."" | Octagonal stick. Silver mounted. | Weight: 84.5 grams",,,,0,0
76758,990,Viola Bow,,2016,Tarisio,"Stamped, ""* Albert Nürnberger *"" and to the lower facet, ""Germany."" | Octagonal stick. Silver mounted. | Weight: 65.0 grams",,,,0,0
73569,990,Cello Bow,,2015,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Weight: 78.0 grams",,,,0,0
77830,990,Cello Bow,,2017,Tarisio,"Stamped, ""Albert Nürnberger."" | Silver mounted. Octagonal stick. | Stick: Octagonal stick in pernambuco wood. | Weight: 81.5 grams",,,,0,0
87567,990,Cello Bow,,2019,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Gold mounted. | Weight: 75.5 grams (with leather lapping)",,,,0,0
117452,990,Cello Bow,,2023,Tarisio,"Stamped, ""Albert Nürnberger."" | Octagonal stick. Silver mounted. | Stick: 69.8 / 71.5 cm | Weight: 83.5 grams",,,,0,0
6081,991,Violin,1925.0,2004,Tarisio,Bearing the maker's label. | Excellent condition. | Length of back: 35.6 cm,,,,0,0
24188,991,Violin,1935.0,2011,Tarisio,"Labeled, ""Carl L. Holzapfel, Anno 1935, Baltimore, Md."" | Length of back: 35.9 cm",,,,0,0
21957,991,Violin,1910.0,2010,Tarisio,"Branded to the inside back, ""C. C. Holzapfel."" | Length of back: 35.9 cm",,,,0,0
18995,992,Other,,2009,Tarisio,"Labeled, ""Carolus Joseph Hellmer, Prague 17_."" | Length of back: 71.2 cm including the button",,,,0,0
128078,995,Violin,2000.0,2025,Tarisio,"Labeled, ""Carlo Vettori di Dario Firenze 2000 N. 222."" | Branded to the inside back, ""Carlo Vettori - Firenze."" | Length of back: 35.8 cm | Upper bouts: 16.8 cm | Middle bouts: 11.4 cm | Lower bouts: 20.5 cm",,,,0,0
127305,995,Violin,1982.0,2025,Tarisio,"Labeled, ""Carlo Vettori di Dario faceva in Firenze l'Anno 1982."" Signed to the label. | Inscribed to the inside back, ""Violino 67 Carlo Vettori."" Inscribed to the inside top, ""Sistema di catena e zocchetti ideato da Carlo Vettori."" | Length of back: 35.6 cm | Upper bouts: 17.1 cm | Middle bouts: 11.6 cm | Lower bouts: 20.7 cm",,,,0,0
19816,995,Viola,1977.0,2010,Tarisio,"Labeled, ""Carlo Vettori..."" | Length of back: 41.1 cm",,,,0,0
13400,995,Violin,1997.0,2007,Tarisio,Bearing the maker's label. Signed and branded to the inside back. | Length of back: 35.7 cm,,,,0,0
85727,995,Other,1991.0,,,"Set of two violins, a viola, a tenor viola and a cello. Labeled, ""Quintetto no 1, Carlo Vettori di Dario, Firenze 1991, modello G. B. Gabrielli."" | On a Gabrielli model. Bone nut and fingerboard decoration. Branded to the button, ""G B G."" Branded to the lower ribs & to the inside, ""Carlo Vettori Firenze."" Signed to the inside, ""Carlo Vettori."" Rosewood fittings. | Length of back: 35.2 cm; 35.9 cm; 41.4 cm; 45.2 cm; 75.7 cm | Upper bouts: 16.3 cm; 16.7 cm; 19.3 cm; 21..3 cm; 35.6 cm | Middle bouts: 11.1 cm; 11.4 cm; 13.1 cm; 14.5 cm; 24.6 cm | Lower bouts: 20.2 cm; 20.5 cm; 23.8 cm; 26.7 cm; 44.8 cm",,,,0,0
23951,995,Viola,1982.0,2011,Tarisio,"Labeled, ""Carlo Vettori di Dario, faceva in Firenze, l'Anno 1982."" Signed to the label. | Inscribed to the inside back, ""Viola N. 29."", followed by the signature of the maker. | Length of back: 41.7 cm",,,,0,0
117038,995,Cello Bow,,2023,Tarisio,"Stamped, ""Carlo Vettori - Firenze."" | Round stick. Gold mounted. | Stick: Length of stick with button: 71.7 cm Length of stick without button: 70.1 cm | Weight: 87.5 grams",,,,0,0
14259,996,Viola,1947.0,2008,Tarisio,Bearing its original label. | Length of back: 40.6 cm (16 inches),,,,0,0
67394,996,Violin,1949.0,2014,Tarisio,"Labeled, ""C. F. Stanley, Newton, Mass. 1949, No. 538."" | Length of back: 35.6 cm",,,,0,0
13143,996,Violin,1945.0,2007,Tarisio,Bearing the maker's label. | Length of back: 32.1 cm,,,,0,0
65050,996,Violin,1947.0,2013,Tarisio,"Labeled, ""Made in America by Carlton F. Stanley, Adjusted and Varnished by the Rudolph Wurlitzer Company, New York, anno 1947."" | Length of back: 35.3 cm",,,,0,0
104347,997,Violin,1925.0,2024,Tarisio,"Labeled, ""Carolus Badarello fecit in Taurini anno Domini 1925 .. Torino, No 54."" | Branded to the inside back three times and the inside top, ""C. Badarello."" Labeled illegibly to the upper block. | Length of back: 35.8 cm | Upper bouts: 16.7cm | Middle bouts: 10.9cm | Lower bouts: 20.8cm",,,,0,0
117549,997,Violin,1926.0,,,"Labeled, ""Carolus Badarello fecit in Taurini anno Domini 1926. No. 77."" | Stamped twice to the inside back, ""C. Badarello."" | Length of back: 35.7 cm | Upper bouts: 16.7 cm | Middle bouts: 11.2 cm | Lower bouts: 20.5 cm",,,,0,0
78060,999,Violin,1891.0,2017,Tarisio,"Labeled, ""Carolus Bor. Dvorak, fecit Pragae Anno 1891."" | Length of back: 35.7 cm",,,,0,0
31552,1000,Violin,1928.0,2011,Tarisio,"Labeled, ""Carolus Joseph Dvorak, Prague, 1928."" | Branded to the inside back, ""K. Dvorak - Prague."" | Length of back: 35.7 cm",,,,0,0
6675,1000,Violin,1928.0,2004,Tarisio,Bearing the maker's label. | Near mint condition. | Length of back: 35.6 cm,,,,0,0
11989,1000,Violin,1934.0,2007,Tarisio,Bearing the maker's label. | Length of back: 35.6 cm,,,,0,0
5787,1000,Violin,1931.0,2004,Tarisio,Bearing the maker's label. | Near mint condition. | Length of back: 35.5 cm,,,,0,0
98448,1000,Violin,1934.0,2021,Tarisio,"Labeled, ""Carolus Joseph Dvorak, Fecit Pragae 1934."" | Inscribed to the inside front, ""Karol Dvorak, ...7, 1933, Praha."" | Length of back: 35.9 cm",,,,0,0
