date,real_price_gold
1972-10-04,503.6408
1972-10-05,506.7165
1972-10-06,505.9476
1972-10-09,503.6408
1972-10-10,503.6408
1972-10-11,502.103
1972-10-12,499.4118
1972-10-13,499.7962
1972-10-16,502.8719
1972-10-17,501.7185
1972-10-18,500.9496
1972-10-19,502.103
1972-10-20,499.7962
1972-10-23,500.5651
1972-10-24,498.2584
1972-10-25,499.7962
1972-10-26,498.2584
1972-10-27,499.0273
1972-10-30,498.6428
1972-10-31,497.105
1972-11-01,493.2477
1972-11-02,490.9464
1972-11-03,494.3984
1972-11-06,493.6313
1972-11-07,489.9875
1972-11-08,490.5629
1972-11-09,486.3438
1972-11-10,484.0425
1972-11-13,482.5083
1972-11-14,477.5221
1972-11-15,475.4126
1972-11-16,473.303
1972-11-17,465.2484
1972-11-20,471.0017
1972-11-21,482.1247
1972-11-22,481.7412
1972-11-23,478.481
1972-11-24,480.9741
1972-11-27,493.2477
1972-11-28,491.33
1972-11-29,489.7958
1972-11-30,490.1793
1972-12-01,493.6177
1972-12-04,487.4954
1972-12-05,485.1995
1972-12-06,482.9036
1972-12-07,482.9036
1972-12-08,482.9036
1972-12-11,483.6689
1972-12-12,481.373
1972-12-13,485.5821
1972-12-14,487.4954
1972-12-15,491.3218
1972-12-18,500.5054
1972-12-19,502.8013
1972-12-20,495.531
1972-12-21,493.6177
1972-12-22,491.3218
1972-12-27,497.0616
1972-12-28,494.7657
1972-12-29,498.9748
1973-01-02,499.3305
1973-01-03,500.8575
1973-01-04,497.8035
1973-01-05,500.4758
1973-01-08,499.3305
1973-01-09,499.7123
1973-01-10,498.567
1973-01-11,496.4674
1973-01-12,499.3305
1973-01-15,497.04
1973-01-16,497.04
1973-01-17,495.8948
1973-01-18,490.1685
1973-01-19,494.7495
1973-01-22,500.094
1973-01-23,497.8035
1973-01-24,503.148
1973-01-25,500.8575
1973-01-26,502.3845
1973-01-29,500.8575
1973-01-30,506.5838
1973-01-31,506.2021
1973-02-01,507.2112
1973-02-02,509.4857
1973-02-05,514.7928
1973-02-06,523.8908
1973-02-07,522.7535
1973-02-08,525.4071
1973-02-09,518.5836
1973-02-12,521.9953
1973-02-13,524.6489
1973-02-14,550.4265
1973-02-15,560.6617
1973-02-16,558.0081
1973-02-19,567.8642
1973-02-20,582.2693
1973-02-21,603.4979
1973-02-22,658.0856
1973-02-23,646.7132
1973-02-26,614.1122
1973-02-27,636.8571
1973-02-28,646.7132
1973-03-01,645.997
1973-03-02,648.2505
1973-03-05,633.2273
1973-03-06,625.7157
1973-03-07,621.9599
1973-03-08,631.3494
1973-03-09,624.589
1973-03-12,621.9599
1973-03-13,603.181
1973-03-14,602.8054
1973-03-15,623.8378
1973-03-16,621.5844
1973-03-19,620.082
1973-03-20,617.8286
1973-03-21,615.1995
1973-03-22,615.9507
1973-03-23,636.9831
1973-03-26,678.2969
1973-03-27,676.0434
1973-03-28,667.0295
1973-03-29,672.6632
1973-03-30,678.2969
1973-04-02,668.0348
1973-04-03,673.6297
1973-04-04,675.4947
1973-04-05,680.3436
1973-04-06,676.9867
1973-04-09,679.2246
1973-04-10,681.0896
1973-04-11,682.9546
1973-04-12,680.3436
1973-04-13,673.6297
1973-04-16,668.4078
1973-04-17,675.4947
1973-04-18,681.0896
1973-04-19,679.2246
1973-04-24,672.1377
1973-04-25,674.7487
1973-04-26,677.7327
1973-04-27,678.1057
1973-04-30,678.8517
1973-05-01,671.9899
1973-05-02,673.4717
1973-05-03,671.249
1973-05-04,669.0263
1973-05-07,669.0263
1973-05-08,679.3988
1973-05-09,689.4009
1973-05-10,704.5892
1973-05-11,718.6662
1973-05-14,759.7857
1973-05-15,819.0571
1973-05-16,791.2737
1973-05-17,774.6036
1973-05-18,783.8647
1973-05-21,832.0228
1973-05-22,820.9094
1973-05-23,815.3527
1973-05-24,817.2049
1973-05-25,791.2737
1973-05-29,817.2049
1973-05-30,841.2839
1973-05-31,852.3973
1973-06-01,868.6878
1973-06-04,910.9999
1973-06-05,929.3966
1973-06-06,896.2827
1973-06-07,874.2067
1973-06-08,864.6405
1973-06-11,852.1308
1973-06-12,865.0084
1973-06-13,852.1308
1973-06-14,868.6878
1973-06-15,885.2447
1973-06-18,903.6413
1973-06-19,887.0844
1973-06-20,885.2447
1973-06-21,888.924
1973-06-22,885.2447
1973-06-25,874.2067
1973-06-26,909.1603
1973-06-27,901.8016
1973-06-28,896.2827
1973-06-29,909.1603
1973-07-02,890.5884
1973-07-03,897.9305
1973-07-04,906.7409
1973-07-05,905.2725
1973-07-06,928.3999
1973-07-09,927.2986
1973-07-10,905.2725
1973-07-11,875.9044
1973-07-12,890.5884
1973-07-13,882.5122
1973-07-16,890.5884
1973-07-17,879.5754
1973-07-18,841.0297
1973-07-19,866.7268
1973-07-20,874.0689
1973-07-23,882.5122
1973-07-24,872.2334
1973-07-25,870.0307
1973-07-26,879.5754
1973-07-27,861.2203
1973-07-30,850.2073
1973-07-31,850.9415
1973-08-01,849.5496
1973-08-02,839.4531
1973-08-03,838.7319
1973-08-06,835.126
1973-08-07,830.7989
1973-08-08,822.5053
1973-08-09,795.4611
1973-08-10,772.0228
1973-08-13,737.7667
1973-08-14,690.8901
1973-08-15,680.0724
1973-08-16,744.9785
1973-08-17,752.1903
1973-08-20,791.8552
1973-08-21,764.4504
1973-08-22,744.9785
1973-08-23,730.5549
1973-08-24,728.3914
1973-08-27,744.9785
1973-08-28,752.1903
1973-08-29,775.9893
1973-08-30,763.008
1973-08-31,748.5844
1973-09-03,751.9654
1973-09-04,758.4416
1973-09-05,765.6375
1973-09-06,761.3199
1973-09-07,759.521
1973-09-10,755.9231
1973-09-11,744.7695
1973-09-12,737.9335
1973-09-13,723.5418
1973-09-14,723.9016
1973-09-17,750.5262
1973-09-18,743.3303
1973-09-19,731.817
1973-09-20,745.1293
1973-09-21,746.9283
1973-09-24,736.1345
1973-09-25,734.3355
1973-09-26,739.7324
1973-09-27,730.7376
1973-09-28,721.7428
1973-10-01,692.2304
1973-10-02,699.3631
1973-10-03,709.3489
1973-10-04,708.279
1973-10-05,704.7127
1973-10-08,718.6215
1973-10-09,712.5587
1973-10-10,740.3763
1973-10-11,742.1594
1973-10-12,729.3205
1973-10-15,724.3276
1973-10-16,733.6002
1973-10-17,740.3763
1973-10-18,728.9639
1973-10-19,722.5445
1973-10-22,707.9224
1973-10-23,720.7613
1973-10-24,713.6286
1973-10-25,716.125
1973-10-26,702.9295
1973-10-29,700.7897
1973-10-30,695.7968
1973-10-31,701.1463
1973-11-01,689.4776
1973-11-02,700.1067
1973-11-05,696.5637
1973-11-06,694.4378
1973-11-07,692.312
1973-11-08,691.6034
1973-11-09,700.1067
1973-11-12,689.4776
1973-11-13,688.7689
1973-11-14,639.8748
1973-11-15,648.3782
1973-11-16,641.2921
1973-11-19,639.8748
1973-11-20,643.0636
1973-11-21,641.6464
1973-11-22,638.4576
1973-11-23,637.749
1973-11-26,639.5205
1973-11-27,653.6927
1973-11-28,721.365
1973-11-29,726.3253
1973-11-30,717.4676
1973-12-03,709.2887
1973-12-04,744.4892
1973-12-05,741.3211
1973-12-06,746.6012
1973-12-07,757.1613
1973-12-10,744.8412
1973-12-11,735.337
1973-12-12,734.281
1973-12-13,731.817
1973-12-14,740.9691
1973-12-17,753.2893
1973-12-18,769.1295
1973-12-19,764.9054
1973-12-20,762.0894
1973-12-21,753.2893
1973-12-26,773.0015
1973-12-27,788.8417
1973-12-28,790.6017
1973-12-31,790.2497
1974-01-02,815.2239
1974-01-03,848.3773
1974-01-04,829.1832
1974-01-07,850.1222
1974-01-08,895.3504
1974-01-09,868.9673
1974-01-10,839.6527
1974-01-11,853.612
1974-01-14,872.8061
1974-01-15,878.0408
1974-01-16,883.2755
1974-01-17,897.9328
1974-01-18,909.4493
1974-01-21,967.0314
1974-01-22,961.0987
1974-01-23,940.8577
1974-01-24,986.2255
1974-01-25,985.5275
1974-01-28,975.756
1974-01-29,961.7967
1974-01-30,948.1864
1974-01-31,926.8984
1974-02-01,901.3339
1974-02-04,922.0067
1974-02-05,966.7978
1974-02-06,953.0159
1974-02-07,959.9069
1974-02-08,987.4706
1974-02-11,1001.2524
1974-02-12,1011.5888
1974-02-13,994.3615
1974-02-14,1008.1434
1974-02-15,1027.7825
1974-02-18,1033.6398
1974-02-19,1032.2616
1974-02-20,1035.7071
1974-02-21,1082.2209
1974-02-22,1125.2892
1974-02-25,1170.0803
1974-02-26,1207.9804
1974-02-27,1201.0895
1974-02-28,1121.8438
1974-03-01,1141.7842
1974-03-04,1131.5776
1974-03-05,1083.9465
1974-03-06,1090.751
1974-03-07,1131.5776
1974-03-08,1124.7731
1974-03-11,1128.1753
1974-03-12,1111.1643
1974-03-13,1121.3709
1974-03-14,1119.3296
1974-03-15,1116.948
1974-03-18,1117.9687
1974-03-19,1151.9909
1974-03-20,1199.6219
1974-03-21,1192.8175
1974-03-22,1209.8286
1974-03-25,1204.7252
1974-03-26,1174.1053
1974-03-27,1186.013
1974-03-28,1189.4153
1974-03-29,1179.2086
1974-04-01,1181.7489
1974-04-02,1201.3996
1974-04-03,1218.3398
1974-04-04,1196.3175
1974-04-05,1175.9893
1974-04-08,1133.6387
1974-04-09,1153.967
1974-04-10,1175.9893
1974-04-11,1177.6833
1974-04-15,1179.3773
1974-04-16,1169.2132
1974-04-17,1153.2894
1974-04-18,1153.967
1974-04-19,1167.5192
1974-04-22,1186.1534
1974-04-23,1185.8146
1974-04-24,1159.0491
1974-04-25,1147.1909
1974-04-26,1145.1581
1974-04-29,1148.8849
1974-04-30,1146.8521
1974-05-01,1136.3743
1974-05-02,1137.3781
1974-05-03,1133.0281
1974-05-06,1112.9508
1974-05-07,1092.8735
1974-05-08,1057.7382
1974-05-09,1114.6239
1974-05-10,1124.3279
1974-05-13,1116.297
1974-05-14,1114.6239
1974-05-15,1102.2429
1974-05-16,1099.5659
1974-05-17,1109.6046
1974-05-20,1092.2042
1974-05-21,1079.4886
1974-05-22,1092.8735
1974-05-23,1069.45
1974-05-24,1084.1733
1974-05-28,1032.6416
1974-05-29,1042.6803
1974-05-30,1086.1811
1974-05-31,1052.3843
1974-06-03,1034.1686
1974-06-04,1027.1989
1974-06-05,1075.6548
1974-06-06,1057.4009
1974-06-07,1034.1686
1974-06-10,1046.7804
1974-06-11,1047.1123
1974-06-12,1040.8064
1974-06-13,1044.1253
1974-06-14,1065.3662
1974-06-17,1047.4442
1974-06-18,1034.1686
1974-06-19,1021.5568
1974-06-20,1009.2769
1974-06-21,1022.5525
1974-06-24,997.6607
1974-06-25,996.0013
1974-06-26,974.4284
1974-06-27,961.1528
1974-06-28,959.4934
1974-07-01,943.4942
1974-07-02,903.6607
1974-07-03,900.3686
1974-07-04,849.3423
1974-07-05,884.2377
1974-07-08,929.9969
1974-07-09,959.6251
1974-07-10,915.1828
1974-07-11,903.6607
1974-07-12,902.0147
1974-07-15,915.512
1974-07-16,930.3261
1974-07-17,928.6801
1974-07-18,949.749
1974-07-19,959.9543
1974-07-22,943.4942
1974-07-23,949.749
1974-07-24,951.7242
1974-07-25,982.9985
1974-07-26,984.3153
1974-07-29,1040.2797
1974-07-30,1035.6708
1974-07-31,1030.4036
1974-08-01,1038.5296
1974-08-02,1021.2913
1974-08-05,1002.4267
1974-08-06,1011.5337
1974-08-07,1006.9802
1974-08-08,990.7176
1974-08-09,1005.3539
1974-08-12,992.3439
1974-08-13,987.4651
1974-08-14,1018.364
1974-08-15,997.2226
1974-08-16,1013.8105
1974-08-19,1011.859
1974-08-20,1016.7378
1974-08-21,1013.4852
1974-08-22,1006.9802
1974-08-23,1003.7277
1974-08-27,1000.4752
1974-08-28,1006.0044
1974-08-29,1013.4852
1974-08-30,1016.7378
1974-09-02,1018.823
1974-09-03,1015.9304
1974-09-04,1010.4667
1974-09-05,1014.002
1974-09-06,1011.1095
1974-09-09,1001.4676
1974-09-10,994.7183
1974-09-11,984.7551
1974-09-12,994.3969
1974-09-13,984.7551
1974-09-16,983.7909
1974-09-17,951.33
1974-09-18,952.9369
1974-09-19,962.9002
1974-09-20,940.4025
1974-09-23,953.2583
1974-09-24,950.0444
1974-09-25,948.116
1974-09-26,936.5458
1974-09-27,940.0811
1974-09-30,974.149
1974-10-01,993.2598
1974-10-02,982.121
1974-10-03,992.6233
1974-10-04,1013.9461
1974-10-07,1004.3985
1974-10-08,988.8043
1974-10-09,992.6233
1974-10-10,1008.8541
1974-10-11,1000.8978
1974-10-14,985.6218
1974-10-15,988.486
1974-10-16,988.1678
1974-10-17,986.5765
1974-10-18,989.759
1974-10-21,1001.216
1974-10-22,1007.2628
1974-10-23,1005.9898
1974-10-24,1032.7228
1974-10-25,1040.6791
1974-10-28,1067.7304
1974-10-29,1072.5041
1974-10-30,1070.9129
1974-10-31,1064.5479
1974-11-01,1061.332
1974-11-04,1070.4896
1974-11-05,1099.2254
1974-11-06,1125.7509
1974-11-07,1121.0142
1974-11-08,1157.3287
1974-11-11,1151.0131
1974-11-12,1138.382
1974-11-13,1171.8545
1974-11-14,1190.4855
1974-11-15,1185.7488
1974-11-18,1205.0113
1974-11-19,1187.3277
1974-11-20,1141.8556
1974-11-21,1154.1709
1974-11-22,1152.592
1974-11-25,1162.0654
1974-11-26,1176.2754
1974-11-27,1165.539
1974-11-28,1146.2765
1974-11-29,1162.0654
1974-12-02,1165.9564
1974-12-03,1148.409
1974-12-04,1093.5737
1974-12-05,1120.208
1974-12-06,1135.2486
1974-12-09,1132.7418
1974-12-10,1117.0745
1974-12-11,1096.7071
1974-12-12,1102.974
1974-12-13,1128.0416
1974-12-16,1148.409
1974-12-17,1182.877
1974-12-18,1173.4766
1974-12-19,1168.7765
1974-12-20,1176.6101
1974-12-23,1211.078
1974-12-26,1218.9116
1974-12-27,1223.6118
1974-12-30,1225.1785
1974-12-31,1170.3432
1975-01-02,1094.0578
1975-01-03,1087.815
1975-01-06,1084.6936
1975-01-07,1059.7222
1975-01-08,1125.5842
1975-01-09,1119.0292
1975-01-10,1108.1042
1975-01-13,1127.1449
1975-01-14,1107.1678
1975-01-15,1114.3471
1975-01-16,1100.3007
1975-01-17,1086.2543
1975-01-20,1094.0578
1975-01-21,1098.74
1975-01-22,1097.1793
1975-01-23,1087.815
1975-01-24,1109.6649
1975-01-27,1119.0292
1975-01-28,1103.4221
1975-01-29,1112.7864
1975-01-30,1108.1042
1975-01-31,1099.0521
1975-02-03,1093.4662
1975-02-04,1081.0757
1975-02-05,1085.7222
1975-02-06,1075.8097
1975-02-07,1082.6245
1975-02-10,1079.5269
1975-02-11,1082.6245
1975-02-12,1085.4124
1975-02-13,1108.0251
1975-02-14,1141.4796
1975-02-17,1123.8231
1975-02-18,1122.8938
1975-02-19,1143.0285
1975-02-20,1140.2406
1975-02-21,1146.1261
1975-02-24,1149.2237
1975-02-25,1147.6749
1975-02-26,1135.2844
1975-02-27,1130.6379
1975-02-28,1127.5403
1975-03-03,1123.8784
1975-03-04,1110.9176
1975-03-05,1103.5115
1975-03-06,1115.5465
1975-03-07,1100.1171
1975-03-10,1089.6251
1975-03-11,1105.9802
1975-03-12,1097.0312
1975-03-13,1105.0545
1975-03-14,1100.1171
1975-03-17,1098.5741
1975-03-18,1103.2029
1975-03-19,1101.66
1975-03-20,1095.4882
1975-03-21,1089.3165
1975-03-24,1093.9453
1975-03-25,1092.7109
1975-03-26,1098.2655
1975-03-27,1093.9453
1975-03-31,1086.2306
1975-04-01,1089.8094
1975-04-02,1089.8094
1975-04-03,1079.6645
1975-04-04,1067.675
1975-04-07,1061.2192
1975-04-08,1070.4418
1975-04-09,1064.2934
1975-04-10,1060.6043
1975-04-11,1056.9153
1975-04-14,1029.8622
1975-04-15,1008.3427
1975-04-16,1023.7138
1975-04-17,1029.8622
1975-04-18,1046.7704
1975-04-21,1018.1802
1975-04-22,1017.5653
1975-04-23,1032.9364
1975-04-24,1028.0177
1975-04-25,1021.2544
1975-04-28,1023.7138
1975-04-29,1027.0954
1975-04-30,1026.788
1975-05-01,1014.8841
1975-05-02,1011.8272
1975-05-05,999.5997
1975-05-06,1002.6565
1975-05-07,1010.2987
1975-05-08,1016.4125
1975-05-09,1013.3556
1975-05-12,1011.2158
1975-05-13,1011.8272
1975-05-14,1019.4694
1975-05-15,1014.8841
1975-05-16,1013.3556
1975-05-19,1025.5831
1975-05-20,1020.3864
1975-05-21,1030.1685
1975-05-22,1068.3795
1975-05-23,1060.1259
1975-05-27,1051.5666
1975-05-28,1046.3699
1975-05-29,1029.5571
1975-05-30,1022.2206
1975-06-02,982.4309
1975-06-03,1002.7592
1975-06-04,1006.4001
1975-06-05,998.8149
1975-06-06,1002.7592
1975-06-09,1003.9728
1975-06-10,1007.9171
1975-06-11,1000.9388
1975-06-12,1005.4899
1975-06-13,997.9047
1975-06-16,995.7808
1975-06-17,995.174
1975-06-18,994.2638
1975-06-19,988.8025
1975-06-20,986.6786
1975-06-23,986.0718
1975-06-24,985.465
1975-06-25,995.7808
1975-06-26,995.174
1975-06-27,998.8149
1975-06-30,1009.4341
1975-07-01,999.7598
1975-07-02,990.7584
1975-07-03,984.7574
1975-07-04,985.6576
1975-07-07,975.756
1975-07-08,984.7574
1975-07-09,995.2591
1975-07-10,979.6566
1975-07-11,992.2586
1975-07-14,1001.2601
1975-07-15,990.4584
1975-07-16,985.3575
1975-07-17,984.7574
1975-07-18,984.4574
1975-07-21,986.8578
1975-07-22,993.1588
1975-07-23,986.8578
1975-07-24,990.4584
1975-07-25,998.8597
1975-07-28,1003.3604
1975-07-29,1011.7618
1975-07-30,1005.1607
1975-07-31,1001.8602
1975-08-01,1000.3146
1975-08-04,998.8171
1975-08-05,996.1217
1975-08-06,988.9338
1975-08-07,991.6293
1975-08-08,985.9388
1975-08-11,971.2636
1975-08-12,980.8474
1975-08-13,973.6595
1975-08-14,970.3651
1975-08-15,971.8626
1975-08-18,970.0656
1975-08-19,967.9691
1975-08-20,975.4565
1975-08-21,971.2636
1975-08-22,971.5631
1975-08-25,971.8626
1975-08-26,970.3651
1975-08-27,968.2686
1975-08-28,971.2636
1975-08-29,958.3853
1975-09-01,923.3344
1975-09-02,889.9753
1975-09-03,897.1236
1975-09-04,914.9946
1975-09-05,913.8032
1975-09-08,908.4419
1975-09-09,885.8054
1975-09-10,894.443
1975-09-11,880.4441
1975-09-12,883.1247
1975-09-15,884.0183
1975-09-16,877.1677
1975-09-17,852.1483
1975-09-18,831.8945
1975-09-19,808.0666
1975-09-22,815.2149
1975-09-23,767.8568
1975-09-24,792.2805
1975-09-25,802.1096
1975-09-26,812.8322
1975-09-29,831.001
1975-09-30,842.3193
1975-10-01,851.6389
1975-10-02,858.452
1975-10-03,824.3864
1975-10-06,835.3467
1975-10-07,845.122
1975-10-08,826.7562
1975-10-09,830.3109
1975-10-10,843.6409
1975-10-13,841.2711
1975-10-14,833.8656
1975-10-15,847.1956
1975-10-16,850.1578
1975-10-17,859.3407
1975-10-20,859.0444
1975-10-21,867.3387
1975-10-22,857.5633
1975-10-23,855.4898
1975-10-24,851.6389
1975-10-27,847.4918
1975-10-28,846.3069
1975-10-29,847.1956
1975-10-30,853.12
1975-10-31,847.4918
1975-11-03,843.4202
1975-11-04,847.5373
1975-11-05,858.7123
1975-11-06,861.065
1975-11-07,851.9485
1975-11-10,848.7136
1975-11-11,849.8899
1975-11-12,846.6551
1975-11-13,846.0669
1975-11-14,836.6564
1975-11-17,835.186
1975-11-18,820.482
1975-11-19,835.186
1975-11-20,838.1268
1975-11-21,831.9511
1975-11-24,828.4221
1975-11-25,832.2452
1975-11-26,827.5399
1975-11-27,817.5412
1975-11-28,812.5418
1975-12-01,809.6138
1975-12-02,817.8183
1975-12-03,818.6974
1975-12-04,815.1811
1975-12-05,809.3207
1975-12-08,804.9254
1975-12-09,805.8045
1975-12-10,817.5253
1975-12-11,823.0927
1975-12-12,813.423
1975-12-15,810.1998
1975-12-16,814.0091
1975-12-17,815.1811
1975-12-18,816.6462
1975-12-19,835.1065
1975-12-22,825.7299
1975-12-23,822.5066
1975-12-29,831.2972
1975-12-30,825.4368
1975-12-31,822.5066
1976-01-02,821.0273
1976-01-05,811.375
1976-01-06,813.715
1976-01-07,810.7901
1976-01-08,795.8729
1976-01-09,799.3828
1976-01-12,800.8453
1976-01-13,772.766
1976-01-14,763.1137
1976-01-15,775.6909
1976-01-16,765.7462
1976-01-19,754.6314
1976-01-20,729.4771
1976-01-21,731.232
1976-01-22,738.5443
1976-01-23,755.2164
1976-01-26,735.6194
1976-01-27,740.0068
1976-01-28,750.829
1976-01-29,752.8765
1976-01-30,751.1215
1976-02-02,760.67
1976-02-03,768.2476
1976-02-04,757.7556
1976-02-05,751.0523
1976-02-06,761.8358
1976-02-09,758.9213
1976-02-10,756.2983
1976-02-11,763.293
1976-02-12,766.7903
1976-02-13,764.7502
1976-02-16,765.0417
1976-02-17,759.2128
1976-02-18,765.3331
1976-02-19,764.1673
1976-02-20,768.539
1976-02-23,768.8304
1976-02-24,772.9107
1976-02-25,778.1567
1976-02-26,771.4534
1976-02-27,772.6192
1976-03-01,770.6552
1976-03-02,765.4186
1976-03-03,770.9462
1976-03-04,769.4915
1976-03-05,779.3829
1976-03-08,773.2735
1976-03-09,773.8554
1976-03-10,780.5466
1976-03-11,779.092
1976-03-12,776.4737
1976-03-15,779.092
1976-03-16,772.4008
1976-03-17,776.4737
1976-03-18,781.7103
1976-03-19,778.8011
1976-03-22,779.6738
1976-03-23,776.1828
1976-03-24,779.6738
1976-03-25,773.8554
1976-03-26,766.8732
1976-03-29,756.9818
1976-03-30,747.6723
1976-03-31,754.0726
1976-04-01,749.0652
1976-04-02,749.3551
1976-04-05,737.7597
1976-04-06,743.8473
1976-04-07,742.108
1976-04-08,743.2675
1976-04-09,740.3686
1976-04-12,738.6293
1976-04-13,743.8473
1976-04-14,742.108
1976-04-15,740.6585
1976-04-19,739.2091
1976-04-20,741.2383
1976-04-21,739.499
1976-04-22,738.0495
1976-04-23,740.3686
1976-04-26,742.6877
1976-04-27,746.1664
1976-04-28,742.108
1976-04-29,741.5282
1976-04-30,744.427
1976-05-03,738.8689
1976-05-04,735.4149
1976-05-05,734.2636
1976-05-06,730.5217
1976-05-07,738.2933
1976-05-10,739.4446
1976-05-11,735.9906
1976-05-12,738.0054
1976-05-13,736.8541
1976-05-14,736.2784
1976-05-17,735.1271
1976-05-18,733.9758
1976-05-19,729.9461
1976-05-20,724.7651
1976-05-21,725.6286
1976-05-24,721.0232
1976-05-25,718.1449
1976-05-26,725.3407
1976-05-27,727.9312
1976-05-28,722.4624
1976-06-01,725.2318
1976-06-02,728.0949
1976-06-03,728.3812
1976-06-04,724.9455
1976-06-07,729.2402
1976-06-08,729.5265
1976-06-09,728.3812
1976-06-10,725.2318
1976-06-11,718.6466
1976-06-14,720.3645
1976-06-15,721.2234
1976-06-16,715.7835
1976-06-17,720.3645
1976-06-18,720.6508
1976-06-21,720.3645
1976-06-22,716.9287
1976-06-23,714.0656
1976-06-24,712.9203
1976-06-25,714.9245
1976-06-28,709.4846
1976-06-29,708.3393
1976-06-30,708.9119
1976-07-01,700.0608
1976-07-02,703.1937
1976-07-05,701.4848
1976-07-06,702.3393
1976-07-07,702.3393
1976-07-08,701.2
1976-07-09,697.7823
1976-07-12,694.0798
1976-07-13,696.3583
1976-07-14,696.0735
1976-07-15,691.5165
1976-07-16,671.2951
1976-07-19,650.2192
1976-07-20,615.1877
1976-07-21,645.0926
1976-07-22,637.9724
1976-07-23,632.2762
1976-07-26,645.3774
1976-07-27,652.4977
1976-07-28,651.6432
1976-07-29,640.5357
1976-07-30,642.5293
1976-08-02,635.7713
1976-08-03,632.3715
1976-08-04,644.8376
1976-08-05,640.3045
1976-08-06,641.4377
1976-08-09,640.5878
1976-08-10,644.2709
1976-08-11,643.421
1976-08-12,645.4042
1976-08-13,643.421
1976-08-16,644.5543
1976-08-17,641.1544
1976-08-18,637.4713
1976-08-19,612.539
1976-08-20,622.1719
1976-08-23,619.6221
1976-08-24,604.0394
1976-08-25,588.4568
1976-08-26,596.9564
1976-08-27,590.44
1976-08-30,579.1072
1976-08-31,591.29
1976-09-01,596.86
1976-09-02,599.1187
1976-09-03,608.4358
1976-09-06,641.7516
1976-09-07,627.3524
1976-09-08,632.1521
1976-09-09,634.4108
1976-09-10,653.3274
1976-09-13,647.963
1976-09-14,630.1758
1976-09-15,628.1994
1976-09-16,645.7043
1976-09-17,674.785
1976-09-20,651.6333
1976-09-21,678.4553
1976-09-22,666.3149
1976-09-23,664.9032
1976-09-24,672.8086
1976-09-27,671.3969
1976-09-28,658.4094
1976-09-29,658.1271
1976-09-30,656.4331
1976-10-01,651.6275
1976-10-04,643.763
1976-10-05,644.3248
1976-10-06,649.3805
1976-10-07,650.7849
1976-10-08,640.3925
1976-10-11,643.2013
1976-10-12,646.2909
1976-10-13,646.01
1976-10-14,647.1335
1976-10-15,651.9084
1976-10-18,654.4362
1976-10-19,649.9423
1976-10-20,647.4144
1976-10-21,653.5936
1976-10-22,648.8188
1976-10-25,651.9084
1976-10-26,659.7728
1976-10-27,663.9859
1976-10-28,691.5116
1976-10-29,691.7925
1976-11-01,689.4782
1976-11-02,686.9547
1976-11-03,707.7035
1976-11-04,697.3291
1976-11-05,714.1525
1976-11-08,737.4248
1976-11-09,732.0974
1976-11-10,766.0245
1976-11-11,748.9208
1976-11-12,760.4167
1976-11-15,780.6048
1976-11-16,748.9208
1976-11-17,736.0228
1976-11-18,721.4426
1976-11-19,732.0974
1976-11-22,750.8835
1976-11-23,748.36
1976-11-24,734.3405
1976-11-25,733.2189
1976-11-26,730.4151
1976-11-29,729.0131
1976-11-30,730.4151
1976-12-01,729.3022
1976-12-02,733.2141
1976-12-03,732.3759
1976-12-06,748.862
1976-12-07,753.6122
1976-12-08,760.039
1976-12-09,764.2304
1976-12-10,769.2601
1976-12-13,758.6419
1976-12-14,754.1711
1976-12-15,753.3328
1976-12-16,753.0534
1976-12-17,739.0821
1976-12-20,741.0381
