"Date";"Value"
"11/18/2019";1,1072
"11/19/2019";1,1078
"11/20/2019";1,1075
"11/21/2019";1,1062
"11/22/2019";1,102
"11/23/2019";1,1021
"11/25/2019";1,1013
"11/26/2019";1,1023
"11/27/2019";1,1005
"11/28/2019";1,1013
"11/29/2019";1,1018
"11/30/2019";1,1018
"12/02/2019";1,1078
"12/03/2019";1,1082
"12/04/2019";1,1076
"12/05/2019";1,1105
"12/06/2019";1,106
"12/07/2019";1,1059
"12/09/2019";1,1066
"12/10/2019";1,1093
"12/11/2019";1,1134
"12/12/2019";1,1183
"12/13/2019";1,1121
"12/14/2019";1,112
"12/16/2019";1,114
"12/17/2019";1,1153
"12/18/2019";1,1116
"12/19/2019";1,1124
"12/20/2019";1,1078
"12/21/2019";1,108
"12/23/2019";1,1091
"12/24/2019";1,1089
"12/25/2019";1,1092
"12/26/2019";1,1096
"12/27/2019";1,1173
"12/28/2019";1,1175
"12/30/2019";1,1202
"12/31/2019";1,1222
"01/01/2020";1,1216
"01/02/2020";1,1172
"01/03/2020";1,116
"01/04/2020";1,116
"01/06/2020";1,1196
"01/07/2020";1,1146
"01/08/2020";1,1111
"01/09/2020";1,1106
"01/10/2020";1,112
"01/11/2020";1,112
"01/13/2020";1,1138
"01/14/2020";1,1127
"01/15/2020";1,1151
"01/16/2020";1,1138
"01/17/2020";1,1091
"01/18/2020";1,1091
"01/20/2020";1,1097
"01/21/2020";1,1083
"01/22/2020";1,1093
"01/23/2020";1,1057
"01/24/2020";1,1025
"01/25/2020";1,1025
"01/27/2020";1,1018
"01/28/2020";1,1023
"01/29/2020";1,1012
"01/30/2020";1,1034
"01/31/2020";1,1095
"02/01/2020";1,1094
"02/03/2020";1,1061
"02/04/2020";1,1044
"02/05/2020";1,1
"02/06/2020";1,0981
"02/07/2020";1,0946
"02/08/2020";1,0946
"02/10/2020";1,0912
"02/11/2020";1,092
"02/12/2020";1,0873
"02/13/2020";1,0839
"02/14/2020";1,0831
"02/15/2020";1,0831
"02/17/2020";1,0837
"02/18/2020";1,0795
"02/19/2020";1,0808
"02/20/2020";1,0786
"02/21/2020";1,0847
"02/22/2020";1,0847
"02/24/2020";1,0852
"02/25/2020";1,0881
"02/26/2020";1,0883
"02/27/2020";1,1004
"02/28/2020";1,1027
"02/29/2020";1,1028
"03/02/2020";1,1139
"03/03/2020";1,1171
"03/04/2020";1,1134
"03/05/2020";1,1232
"03/06/2020";1,1286
"03/07/2020";1,1286
"03/09/2020";1,144
"03/10/2020";1,1306
"03/11/2020";1,1261
"03/12/2020";1,1176
"03/13/2020";1,1142
"03/14/2020";1,1145
"03/16/2020";1,117
"03/17/2020";1,1015
"03/18/2020";1,0932
"03/19/2020";1,0667
"03/20/2020";1,0763
"03/21/2020";1,0764
"03/23/2020";1,0744
"03/24/2020";1,081
"03/25/2020";1,088
"03/26/2020";1,1039
"03/27/2020";1,1167
"03/28/2020";1,1169
"03/30/2020";1,1046
"03/31/2020";1,1027
"04/01/2020";1,0954
"04/02/2020";1,0852
"04/03/2020";1,0804
"04/04/2020";1,0805
"04/06/2020";1,0789
"04/07/2020";1,0893
"04/08/2020";1,0859
"04/09/2020";1,093
"04/10/2020";1,0936
"04/11/2020";1,0936
"04/13/2020";1,0915
"04/14/2020";1,0984
"04/15/2020";1,0903
"04/16/2020";1,0858
"04/17/2020";1,0874
"04/18/2020";1,0874
"04/20/2020";1,0864
"04/21/2020";1,0855
"04/22/2020";1,0824
"04/23/2020";1,078
"04/24/2020";1,0825
"04/25/2020";1,0822
"04/27/2020";1,0828
"04/28/2020";1,0827
"04/29/2020";1,0875
"04/30/2020";1,0943
"05/01/2020";1,1094
"05/02/2020";1,1095
"05/04/2020";1,0904
"05/05/2020";1,084
"05/06/2020";1,08
"05/07/2020";1,0836
"05/08/2020";1,0969
"05/09/2020";1,0971
"05/11/2020";1,0811
"05/12/2020";1,0851
"05/13/2020";1,0816
"05/14/2020";1,0803
"05/15/2020";1,082
"05/16/2020";1,0822
"05/18/2020";1,0918
"05/19/2020";1,0924
"05/20/2020";1,0979
"05/21/2020";1,0952
"05/22/2020";1,0901
"05/23/2020";1,0905
"05/25/2020";1,0894
"05/26/2020";1,0982
"05/27/2020";1,1012
"05/28/2020";1,1075
"05/29/2020";1,1104
"05/30/2020";1,1105
"06/01/2020";1,1132
"06/02/2020";1,1173
"06/03/2020";1,1231
"06/04/2020";1,1337
"06/05/2020";1,1291
"06/06/2020";1,1291
"06/08/2020";1,1295
"06/09/2020";1,1339
"06/10/2020";1,1377
"06/11/2020";1,1296
"06/12/2020";1,1257
"06/13/2020";1,1255
"06/15/2020";1,1329
"06/16/2020";1,1258
"06/17/2020";1,1245
"06/18/2020";1,1209
"06/19/2020";1,118
"06/20/2020";1,1177
"06/22/2020";1,1272
"06/23/2020";1,1312
"06/24/2020";1,1252
"06/25/2020";1,1221
"06/26/2020";1,1219
"06/27/2020";1,1218
"06/29/2020";1,1249
"06/30/2020";1,1235
"07/01/2020";1,1254
"07/02/2020";1,1242
"07/03/2020";1,1247
"07/04/2020";1,1245
"07/06/2020";1,1309
"07/07/2020";1,1276
"07/08/2020";1,1332
"07/09/2020";1,1287
"07/10/2020";1,1295
"07/11/2020";1,1295
"07/13/2020";1,1346
"07/14/2020";1,141
"07/15/2020";1,1412
"07/16/2020";1,1384
"07/17/2020";1,1428
"07/18/2020";1,143
"07/20/2020";1,1446
"07/21/2020";1,1531
"07/22/2020";1,157
"07/23/2020";1,1602
"07/24/2020";1,1657
"07/25/2020";1,1656
"07/27/2020";1,1763
"07/28/2020";1,1722
"07/29/2020";1,179
"07/30/2020";1,1847
"07/31/2020";1,1779
"08/01/2020";1,178
"08/03/2020";1,1763
"08/04/2020";1,1797
"08/05/2020";1,1875
"08/06/2020";1,1883
"08/07/2020";1,1785
"08/08/2020";1,1789
"08/10/2020";1,1743
"08/11/2020";1,1744
"08/12/2020";1,1791
"08/13/2020";1,1817
"08/14/2020";1,1842
"08/15/2020";1,1842
"08/17/2020";1,1873
"08/18/2020";1,194
"08/19/2020";1,1852
"08/20/2020";1,1864
"08/21/2020";1,1796
"08/22/2020";1,1795
"08/24/2020";1,1794
"08/25/2020";1,1833
"08/26/2020";1,1838
"08/27/2020";1,182
"08/28/2020";1,1907
"08/29/2020";1,1907
"08/31/2020";1,1937
"09/01/2020";1,192
"09/02/2020";1,1855
"09/03/2020";1,1846
"09/04/2020";1,1838
"09/05/2020";1,1839
"09/07/2020";1,1816
"09/08/2020";1,1766
"09/09/2020";1,1808
"09/10/2020";1,1829
"09/11/2020";1,1846
"09/12/2020";1,1848
"09/14/2020";1,1868
"09/15/2020";1,1847
"09/16/2020";1,1815
"09/17/2020";1,1853
"09/18/2020";1,184
"09/19/2020";1,184
"09/21/2020";1,1766
"09/22/2020";1,1706
"09/23/2020";1,166
"09/24/2020";1,1672
"09/25/2020";1,1631
"09/26/2020";1,1632
"09/28/2020";1,1668
"09/29/2020";1,1744
"09/30/2020";1,1732
"10/01/2020";1,1745
"10/02/2020";1,1717
"10/03/2020";1,1717
"10/05/2020";1,1788
"10/06/2020";1,1732
"10/07/2020";1,1769
"10/08/2020";1,1763
"10/09/2020";1,1829
"10/10/2020";1,1831
"10/12/2020";1,1815
"10/13/2020";1,1745
"10/14/2020";1,1744
"10/15/2020";1,1706
"10/16/2020";1,1716
"10/17/2020";1,1715
"10/19/2020";1,1771
"10/20/2020";1,1828
"10/21/2020";1,186
"10/22/2020";1,1822
"10/23/2020";1,186
"10/24/2020";1,1863
"10/26/2020";1,1809
"10/27/2020";1,178
"10/28/2020";1,1749
"10/29/2020";1,167
"10/30/2020";1,1678
"10/31/2020";1,1678
"11/02/2020";1,1641
"11/03/2020";1,1726
"11/04/2020";1,1723
"11/05/2020";1,1823
"11/06/2020";1,1874
"11/07/2020";1,1874
"11/09/2020";1,1815
"11/10/2020";1,1819
"11/11/2020";1,1779
"11/12/2020";1,1806
"11/13/2020";1,1836
"11/14/2020";1,1835
"11/16/2020";1,1856
"11/17/2020";1,1864
"11/18/2020";1,1852
"11/19/2020";1,1871
"11/20/2020";1,1857
"11/21/2020";1,1857
"11/23/2020";1,1839
"11/24/2020";1,1893
"11/25/2020";1,1915
"11/26/2020";1,1912
"11/27/2020";1,1963
"11/28/2020";1,1964
"11/30/2020";1,1932
"12/01/2020";1,2073
"12/02/2020";1,2113
"12/03/2020";1,2145
"12/04/2020";1,2121
"12/05/2020";1,2123
"12/07/2020";1,2109
"12/08/2020";1,2105
"12/09/2020";1,2081
"12/10/2020";1,2141
"12/11/2020";1,2112
"12/12/2020";1,2112
"12/14/2020";1,2145
"12/15/2020";1,2153
"12/16/2020";1,2197
"12/17/2020";1,2268
"12/18/2020";1,2258
"12/19/2020";1,2258
"12/21/2020";1,2238
"12/22/2020";1,2164
"12/23/2020";1,219
"12/24/2020";1,2182
"12/25/2020";1,2192
"12/26/2020";1,2284
"12/28/2020";1,221
"12/29/2020";1,2251
"12/30/2020";1,2298
"12/31/2020";1,2216
"01/01/2021";1,2135
"01/02/2021";1,2135
"01/04/2021";1,2252
"01/05/2021";1,2295
"01/06/2021";1,2327
"01/07/2021";1,2268
"01/08/2021";1,222
"01/09/2021";1,2225
"01/11/2021";1,2154
"01/12/2021";1,2205
"01/13/2021";1,2157
"01/14/2021";1,2156
"01/15/2021";1,2075
"01/16/2021";1,208
"01/18/2021";1,2078
"01/19/2021";1,2129
"01/20/2021";1,211
"01/21/2021";1,2167
"01/22/2021";1,2172
"01/23/2021";1,2175
"01/25/2021";1,2143
"01/26/2021";1,2161
"01/27/2021";1,2108
"01/28/2021";1,2122
"01/29/2021";1,2138
"01/30/2021";1,2138
"02/01/2021";1,2063
"02/02/2021";1,2044
"02/03/2021";1,2035
"02/04/2021";1,1963
"02/05/2021";1,2049
"02/06/2021";1,2049
"02/08/2021";1,2051
"02/09/2021";1,2118
"02/10/2021";1,212
"02/11/2021";1,2133
"02/12/2021";1,2113
"02/13/2021";1,2121
"02/15/2021";1,2129
"02/16/2021";1,2102
"02/17/2021";1,2045
"02/18/2021";1,2092
"02/19/2021";1,2118
"02/20/2021";1,2118
"02/22/2021";1,2161
"02/23/2021";1,215
"02/24/2021";1,2163
"02/25/2021";1,2183
"02/26/2021";1,2072
"02/27/2021";1,2072
"03/01/2021";1,2051
"03/02/2021";1,2084
"03/03/2021";1,2064
"03/04/2021";1,1974
"03/05/2021";1,1911
"03/06/2021";1,1916
"03/08/2021";1,1848
"03/09/2021";1,1902
"03/10/2021";1,1926
"03/11/2021";1,1983
"03/12/2021";1,1953
"03/13/2021";1,1953
"03/15/2021";1,1926
"03/16/2021";1,1905
"03/17/2021";1,1982
"03/18/2021";1,1919
"03/19/2021";1,1947
"03/20/2021";1,1949
"03/22/2021";1,1934
"03/23/2021";1,185
"03/24/2021";1,1811
"03/25/2021";1,1773
"03/26/2021";1,1794
"03/27/2021";1,1825
"03/29/2021";1,1769
"03/30/2021";1,1718
"03/31/2021";1,1729
"04/01/2021";1,1781
"04/02/2021";1,1761
"04/03/2021";1,1759
"04/05/2021";1,1815
"04/06/2021";1,1872
"04/07/2021";1,187
"04/08/2021";1,1916
"04/09/2021";1,19
"04/10/2021";1,1901
"04/12/2021";1,1912
"04/13/2021";1,1949
"04/14/2021";1,198
"04/15/2021";1,1969
"04/16/2021";1,1982
"04/17/2021";1,1982
"04/19/2021";1,2037
"04/20/2021";1,2034
"04/21/2021";1,2035
"04/22/2021";1,2016
"04/23/2021";1,2099
"04/24/2021";1,2099
"04/26/2021";1,2082
"04/27/2021";1,209
"04/28/2021";1,2133
"04/29/2021";1,2124
"04/30/2021";1,202
"05/01/2021";1,202
"05/03/2021";1,2061
"05/04/2021";1,2015
"05/05/2021";1,2008
"05/06/2021";1,2061
"05/07/2021";1,2165
"05/08/2021";1,2163
"05/10/2021";1,2139
"05/11/2021";1,2146
"05/12/2021";1,2074
"05/13/2021";1,208
"05/14/2021";1,2144
"05/15/2021";1,2146
"05/17/2021";1,2155
"05/18/2021";1,2225
"05/19/2021";1,2173
"05/20/2021";1,2228
"05/21/2021";1,218
"05/22/2021";1,2181
"05/24/2021";1,2218
"05/25/2021";1,2253
"05/26/2021";1,2194
"05/27/2021";1,2192
"05/28/2021";1,2193
"05/29/2021";1,2193
"05/31/2021";1,223
"06/01/2021";1,2214
"06/02/2021";1,2211
"06/03/2021";1,213
"06/04/2021";1,2167
"06/05/2021";1,2167
"06/07/2021";1,2192
"06/08/2021";1,2173
"06/09/2021";1,2177
"06/10/2021";1,2174
"06/11/2021";1,2109
"06/12/2021";1,2109
"06/14/2021";1,2121
"06/15/2021";1,2128
"06/16/2021";1,1996
"06/17/2021";1,1912
"06/18/2021";1,1864
"06/19/2021";1,1864
"06/21/2021";1,1916
"06/22/2021";1,194
"06/23/2021";1,1932
"06/24/2021";1,1934
"06/25/2021";1,1938
"06/26/2021";1,1936
"06/28/2021";1,1925
"06/29/2021";1,1897
"06/30/2021";1,1857
"07/01/2021";1,1847
"07/02/2021";1,1865
"07/03/2021";1,1865
"07/05/2021";1,1867
"07/06/2021";1,1822
"07/07/2021";1,1798
"07/08/2021";1,1845
"07/09/2021";1,1878
"07/10/2021";1,1877
"07/12/2021";1,1863
"07/13/2021";1,1779
"07/14/2021";1,1836
"07/15/2021";1,1814
"07/16/2021";1,1807
"07/17/2021";1,1805
"07/19/2021";1,1796
"07/21/2021";1,1794
"07/22/2021";1,1774
"07/23/2021";1,1772
"07/24/2021";1,1771
"07/26/2021";1,1801
"07/27/2021";1,1816
"07/28/2021";1,1846
"07/29/2021";1,189
"07/30/2021";1,1867
"07/31/2021";1,1867
"08/02/2021";1,1876
"08/03/2021";1,1869
"08/04/2021";1,1837
"08/05/2021";1,1833
"08/06/2021";1,1763
"08/07/2021";1,1763
"08/09/2021";1,1737
"08/10/2021";1,1721
"08/11/2021";1,174
"08/12/2021";1,1738
"08/13/2021";1,1797
"08/14/2021";1,1796
"08/16/2021";1,1779
"08/17/2021";1,1708
"08/18/2021";1,1713
"08/19/2021";1,1678
"08/20/2021";1,1701
"08/21/2021";1,1697
"08/23/2021";1,1747
"08/24/2021";1,1757
"08/25/2021";1,1772
"08/26/2021";1,1756
"08/27/2021";1,1797
"08/28/2021";1,1795
"08/30/2021";1,1799
"08/31/2021";1,1811
"09/01/2021";1,1843
"09/02/2021";1,1875
"09/03/2021";1,1879
"09/04/2021";1,1884
"09/06/2021";1,1874
"09/07/2021";1,1846
"09/08/2021";1,1821
"09/09/2021";1,1826
"09/10/2021";1,1811
"09/11/2021";1,1815
"09/13/2021";1,1811
"09/14/2021";1,1801
"09/15/2021";1,182
"09/16/2021";1,1765
"09/17/2021";1,1725
"09/18/2021";1,1726
"09/20/2021";1,173
"09/21/2021";1,1726
"09/22/2021";1,1695
"09/23/2021";1,1744
"09/24/2021";1,1721
"09/25/2021";1,172
"09/27/2021";1,1698
"09/28/2021";1,1686
"09/29/2021";1,1599
"09/30/2021";1,1581
"10/01/2021";1,1595
"10/02/2021";1,1595
"10/04/2021";1,1617
"10/05/2021";1,16
"10/06/2021";1,1555
"10/07/2021";1,1557
"10/08/2021";1,1575
"10/09/2021";1,1575
"10/11/2021";1,155
"10/12/2021";1,1532
"10/13/2021";1,1597
"10/14/2021";1,1598
"10/15/2021";1,1599
"10/16/2021";1,1599
"10/18/2021";1,161
"10/19/2021";1,1636
"10/20/2021";1,1654
"10/21/2021";1,1624
"10/22/2021";1,1647
"10/23/2021";1,1647
"10/25/2021";1,1609
"10/26/2021";1,1596
"10/27/2021";1,1603
"10/28/2021";1,1683
"10/29/2021";1,1561
"10/30/2021";1,1561
"11/01/2021";1,1604
"11/02/2021";1,1579
"11/03/2021";1,1612
"11/04/2021";1,1554
"11/05/2021";1,1553
"11/06/2021";1,1553
"11/08/2021";1,1588
"11/09/2021";1,1593
"11/10/2021";1,148
"11/11/2021";1,145
"11/12/2021";1,1443
"11/13/2021";1,1443
"11/15/2021";1,1367
"11/16/2021";1,1323
"11/17/2021";1,132
"11/18/2021";1,1372
"11/19/2021";1,128
"11/20/2021";1,128
"11/22/2021";1,1238
"11/23/2021";1,1249
"11/24/2021";1,1201
"11/25/2021";1,1208
"11/26/2021";1,1319
"11/27/2021";1,1319
"11/29/2021";1,129
"11/30/2021";1,1339
"12/01/2021";1,1318
"12/02/2021";1,1301
"12/03/2021";1,1313
"12/04/2021";1,1313
"12/06/2021";1,1283
"12/07/2021";1,1269
"12/08/2021";1,1342
"12/09/2021";1,1294
"12/10/2021";1,1317
"12/11/2021";1,1317
"12/13/2021";1,1283
"12/14/2021";1,1258
"12/15/2021";1,1294
"12/16/2021";1,1331
"12/17/2021";1,1238
"12/18/2021";1,1238
"12/20/2021";1,1279
"12/21/2021";1,1283
"12/22/2021";1,1323
"12/23/2021";1,1328
"12/24/2021";1,134
"12/25/2021";1,134
"12/27/2021";1,1327
"12/28/2021";1,1309
"12/29/2021";1,1348
"12/30/2021";1,1326
"12/31/2021";1,1371
"01/01/2022";1,1371
"01/03/2022";1,1296
"01/04/2022";1,1285
"01/05/2022";1,1311
"01/06/2022";1,1297
"01/07/2022";1,1362
"01/08/2022";1,1362
"01/10/2022";1,1329
"01/11/2022";1,1367
"01/12/2022";1,1443
"01/13/2022";1,1457
"01/14/2022";1,1416
"01/15/2022";1,1416
"01/17/2022";1,1409
"01/18/2022";1,1328
"01/19/2022";1,1342
"01/20/2022";1,1313
"01/21/2022";1,1345
"01/22/2022";1,1345
"01/24/2022";1,1326
"01/25/2022";1,1303
"01/26/2022";1,1241
"01/27/2022";1,1145
"01/28/2022";1,1148
"01/29/2022";1,1148
"01/31/2022";1,1232
"02/01/2022";1,1275
"02/02/2022";1,1306
"02/03/2022";1,1442
"02/04/2022";1,1449
"02/05/2022";1,1449
"02/07/2022";1,1442
"02/08/2022";1,1417
"02/09/2022";1,1421
"02/10/2022";1,1428
"02/11/2022";1,1349
"02/12/2022";1,1349
"02/14/2022";1,1305
"02/15/2022";1,1358
"02/16/2022";1,1376
"02/17/2022";1,1362
"02/18/2022";1,1322
"02/19/2022";1,1322
"02/21/2022";1,1307
"02/22/2022";1,1328
"02/23/2022";1,1304
"02/24/2022";1,1198
"02/25/2022";1,1273
"02/26/2022";1,1273
"02/28/2022";1,122
"03/01/2022";1,1122
"03/02/2022";1,1121
"03/03/2022";1,1067
"03/04/2022";1,0948
"03/05/2022";1,0948
"03/07/2022";1,0854
"03/08/2022";1,0903
"03/09/2022";1,1069
"03/10/2022";1,0988
"03/11/2022";1,0912
"03/12/2022";1,0912
"03/14/2022";1,0941
"03/15/2022";1,0964
"03/16/2022";1,1017
"03/17/2022";1,1094
"03/18/2022";1,1063
"03/19/2022";1,1063
"03/21/2022";1,1022
"03/22/2022";1,1032
"03/23/2022";1,1004
"03/24/2022";1,1005
"03/25/2022";1,0984
"03/26/2022";1,0984
"03/28/2022";1,0991
"03/29/2022";1,1091
"03/30/2022";1,1159
"03/31/2022";1,1075
"04/01/2022";1,1048
"04/02/2022";1,1048
"04/04/2022";1,0975
"04/05/2022";1,0909
"04/06/2022";1,09
"04/07/2022";1,0874
"04/08/2022";1,0876
"04/09/2022";1,0876
"04/11/2022";1,088
"04/12/2022";1,0828
"04/13/2022";1,0891
"04/14/2022";1,0824
"04/15/2022";1,0814
"04/16/2022";1,0814
"04/18/2022";1,0782
"04/19/2022";1,0792
"04/20/2022";1,0852
"04/21/2022";1,0838
"04/22/2022";1,0799
"04/23/2022";1,0799
"04/25/2022";1,0712
"04/26/2022";1,0645
"04/27/2022";1,0552
"04/28/2022";1,0492
"04/29/2022";1,0545
"04/30/2022";1,0545
"05/02/2022";1,0514
"05/03/2022";1,0527
"05/04/2022";1,0607
"05/05/2022";1,0547
"05/06/2022";1,0548
"05/07/2022";1,0548
"05/09/2022";1,0559
"05/10/2022";1,0535
"05/11/2022";1,0516
"05/12/2022";1,0379
"05/13/2022";1,0411
"05/14/2022";1,0411
"05/16/2022";1,0436
"05/17/2022";1,0549
"05/18/2022";1,0473
"05/19/2022";1,0583
"05/20/2022";1,0562
"05/21/2022";1,0562
"05/23/2022";1,0683
"05/24/2022";1,0739
"05/25/2022";1,0688
"05/26/2022";1,073
"05/27/2022";1,0735
"05/28/2022";1,0735
"05/30/2022";1,0778
"05/31/2022";1,0737
"06/01/2022";1,0652
"06/02/2022";1,075
"06/03/2022";1,072
"06/04/2022";1,072
"06/06/2022";1,0694
"06/07/2022";1,0706
"06/08/2022";1,0719
"06/09/2022";1,0616
"06/10/2022";1,0518
"06/11/2022";1,0518
"06/13/2022";1,0409
"06/14/2022";1,0424
"06/15/2022";1,0442
"06/16/2022";1,0547
"06/17/2022";1,0495
"06/18/2022";1,0495
"06/20/2022";1,0517
"06/21/2022";1,0538
"06/22/2022";1,0569
"06/23/2022";1,0525
"06/24/2022";1,0557
"06/25/2022";1,0557
"06/27/2022";1,058
"06/28/2022";1,0526
"06/29/2022";1,0446
"06/30/2022";1,0478
"07/01/2022";1,0429
"07/02/2022";1,0429
"07/04/2022";1,0427
"07/05/2022";1,0268
"07/06/2022";1,0184
"07/07/2022";1,0164
"07/08/2022";1,0186
"07/09/2022";1,0186
"07/11/2022";1,0081
"07/12/2022";1,0022
"07/13/2022";1,0054
"07/14/2022";1,0017
"07/15/2022";1,0087
"07/16/2022";1,0087
"07/18/2022";1,0143
"07/19/2022";1,0237
"07/20/2022";1,0185
"07/21/2022";1,0225
"07/22/2022";1,0214
"07/23/2022";1,0214
"07/25/2022";1,022
"07/26/2022";1,0128
"07/27/2022";1,0193
"07/28/2022";1,0193
"07/29/2022";1,0225
"07/30/2022";1,0225
"08/01/2022";1,0262
"08/02/2022";1,0167
"08/03/2022";1,0161
"08/04/2022";1,0249
"08/05/2022";1,018
"08/06/2022";1,018
"08/08/2022";1,0195
"08/09/2022";1,0212
"08/10/2022";1,03
"08/11/2022";1,0323
"08/12/2022";1,0264
"08/13/2022";1,0264
"08/15/2022";1,0164
"08/16/2022";1,0169
"08/17/2022";1,0179
"08/18/2022";1,0085
"08/19/2022";1,0042
"08/20/2022";1,0042
"08/22/2022";0,9943
"08/23/2022";0,9971
"08/24/2022";0,9969
"08/25/2022";0,9977
"08/26/2022";0,9966
"08/27/2022";0,9966
"08/29/2022";1
"08/30/2022";1,002
"08/31/2022";1,0051
"09/01/2022";0,9946
"09/02/2022";0,9958
"09/03/2022";0,9958
"09/05/2022";0,9946
"09/06/2022";0,9898
"09/07/2022";1,0006
"09/08/2022";1,0003
"09/09/2022";1,0151
"09/10/2022";1,0154
"09/12/2022";1,0122
"09/13/2022";0,9971
"09/14/2022";0,9984
"09/15/2022";0,9994
"09/16/2022";1,0015
"09/17/2022";1,0015
"09/19/2022";1,0028
"09/20/2022";0,9971
"09/21/2022";0,984
"09/22/2022";0,9833
"09/23/2022";0,969
"09/24/2022";0,969
"09/26/2022";0,9605
"09/27/2022";0,9589
"09/28/2022";0,9721
"09/29/2022";0,9819
"09/30/2022";0,9805
"10/01/2022";0,9805
"10/03/2022";0,9829
"10/04/2022";0,9986
"10/05/2022";0,9891
"10/06/2022";0,9795
"10/07/2022";0,974
"10/08/2022";0,974
"10/10/2022";0,9709
"10/11/2022";0,9715
"10/12/2022";0,9707
"10/13/2022";0,9756
"10/14/2022";0,9723
"10/15/2022";0,9723
"10/17/2022";0,9842
"10/18/2022";0,9864
"10/19/2022";0,9768
"10/20/2022";0,9783
"10/21/2022";0,9861
"10/22/2022";0,9861
"10/24/2022";0,9884
"10/25/2022";0,9959
"10/26/2022";1,0082
"10/27/2022";0,9971
"10/28/2022";0,9965
"10/29/2022";0,9965
"10/31/2022";0,9885
"11/01/2022";0,9875
"11/02/2022";0,9815
"11/03/2022";0,9752
"11/04/2022";0,9984
"11/05/2022";0,9984
"11/07/2022";1,0018
"11/08/2022";1,0075
"11/09/2022";1,0012
"11/10/2022";1,0198
"11/11/2022";1,0372
"11/12/2022";1,0373
"11/14/2022";1,0327
"11/15/2022";1,0346
"11/16/2022";1,0395
"11/17/2022";1,0365
"11/18/2022";1,0346
"11/19/2022";1,0346
"11/21/2022";1,0242
"11/22/2022";1,0303
"11/23/2022";1,0397
"11/24/2022";1,0411
"11/25/2022";1,0414
"11/26/2022";1,0414
"11/28/2022";1,0342
"11/29/2022";1,0328
"11/30/2022";1,041
"12/01/2022";1,0524
"12/02/2022";1,0537
"12/03/2022";1,0537
"12/05/2022";1,0495
"12/06/2022";1,0466
"12/07/2022";1,0509
"12/08/2022";1,0559
"12/09/2022";1,0547
"12/10/2022";1,0547
"12/12/2022";1,0536
"12/13/2022";1,0633
"12/14/2022";1,0681
"12/15/2022";1,063
"12/16/2022";1,0597
"12/17/2022";1,0599
"12/19/2022";1,0608
"12/20/2022";1,0626
"12/21/2022";1,0606
"12/22/2022";1,0598
"12/23/2022";1,0665
"12/24/2022";1,0668
"12/26/2022";1,0637
"12/27/2022";1,0642
"12/28/2022";1,0616
"12/29/2022";1,0662
"12/30/2022";1,072
"12/31/2022";1,0727
"01/02/2023";1,0667
"01/03/2023";1,0549
"01/04/2023";1,0608
"01/05/2023";1,0522
"01/06/2023";1,0664
"01/07/2023";1,0664
"01/09/2023";1,0731
"01/10/2023";1,0736
"01/11/2023";1,0758
"01/12/2023";1,0849
"01/13/2023";1,0848
"01/14/2023";1,0848
"01/16/2023";1,0822
"01/17/2023";1,0793
"01/18/2023";1,0792
"01/19/2023";1,083
"01/20/2023";1,0877
"01/21/2023";1,0877
"01/23/2023";1,0871
"01/24/2023";1,0887
"01/25/2023";1,0915
"01/26/2023";1,0893
"01/27/2023";1,0865
"01/28/2023";1,0873
"01/30/2023";1,0852
"01/31/2023";1,0863
"02/01/2023";1,0988
"02/02/2023";1,0909
"02/03/2023";1,0828
"02/04/2023";1,0828
"02/06/2023";1,0727
"02/07/2023";1,073
"02/08/2023";1,0714
"02/09/2023";1,0742
"02/10/2023";1,0699
"02/11/2023";1,0701
"02/13/2023";1,0726
"02/14/2023";1,0735
"02/15/2023";1,0691
"02/16/2023";1,0672
"02/17/2023";1,072
"02/18/2023";1,072
"02/20/2023";1,0687
"02/21/2023";1,0649
"02/22/2023";1,0606
"02/23/2023";1,0596
"02/24/2023";1,056
"02/25/2023";1,0584
"02/27/2023";1,0607
"02/28/2023";1,0579
"03/01/2023";1,067
"03/02/2023";1,0598
"03/03/2023";1,0649
"03/04/2023";1,065
"03/06/2023";1,0681
"03/07/2023";1,0552
"03/08/2023";1,0544
"03/09/2023";1,0583
"03/10/2023";1,0658
"03/11/2023";1,0658
"03/13/2023";1,0727
"03/14/2023";1,0732
"03/15/2023";1,0579
"03/16/2023";1,0612
"03/17/2023";1,0752
"03/18/2023";1,0752
"03/20/2023";1,0723
"03/21/2023";1,0772
"03/22/2023";1,086
"03/23/2023";1,0832
"03/24/2023";1,078
"03/25/2023";1,0782
"03/27/2023";1,0799
"03/28/2023";1,0842
"03/29/2023";1,0845
"03/30/2023";1,0905
"03/31/2023";1,0871
"04/01/2023";1,0871
"04/03/2023";1,0904
"04/04/2023";1,0958
"04/05/2023";1,091
"04/06/2023";1,0918
"04/07/2023";1,0996
"04/08/2023";1,0996
"04/10/2023";1,0865
"04/11/2023";1,0917
"04/12/2023";1,0995
"04/13/2023";1,1049
"04/14/2023";1,1101
"04/15/2023";1,1104
"04/17/2023";1,0925
"04/18/2023";1,0974
"04/19/2023";1,0954
"04/20/2023";1,0969
"04/21/2023";1,1098
"04/22/2023";1,1098
"04/24/2023";1,1053
"04/25/2023";1,0978
"04/26/2023";1,1039
"04/27/2023";1,1028
"04/28/2023";1,1127
"04/29/2023";1,1127
"05/01/2023";1,0974
"05/02/2023";1,1008
"05/03/2023";1,1069
"05/04/2023";1,102
"05/05/2023";1,121
